date_fmt_3h,total_croix_de_chavaux,cdc_vers_mairie,cdc_vers_paris,jour,dt.3h.txt,temp,n,ff,vv,u,pres,rafper,etat_sol,ssfrai,date.ok,rr3
2018-09-11T09:00:00Z,284,80,204,2018-09-11,2018-09-11 09:00:00,22.5,25,3,19280,52,101470,5.2,0,0,2018-09-11T07:00:00Z,0
2018-09-11T12:00:00Z,208,77,131,2018-09-11,2018-09-11 12:00:00,28.2,10,5.4,35000,34,101350,9,0,0,2018-09-11T10:00:00Z,0
2018-09-11T15:00:00Z,304,136,168,2018-09-11,2018-09-11 15:00:00,30.2000000000001,10,5,35000,29,101190,8.7,0,0,2018-09-11T13:00:00Z,0
2018-09-11T18:00:00Z,378,200,178,2018-09-11,2018-09-11 18:00:00,24.8,0,2.1,53590,39,101130,4.7,0,0,2018-09-11T16:00:00Z,0
2018-09-11T21:00:00Z,118,57,61,2018-09-11,2018-09-11 21:00:00,18.2,0,2.5,35000,64,101160,3.4,0,0,2018-09-11T19:00:00Z,0
2018-09-12T00:00:00Z,29,15,14,2018-09-12,2018-09-12 00:00:00,15.1,0,1.5,35000,79,101140,2,0,0,2018-09-11T22:00:00Z,0
2018-09-12T03:00:00Z,17,9,8,2018-09-12,2018-09-12 03:00:00,13.2,0,0.9,20000,90,101040,1.7,0,0,2018-09-12T01:00:00Z,0
2018-09-12T06:00:00Z,209,42,167,2018-09-12,2018-09-12 06:00:00,12.4,0,1.1,18940,91,101050,2.6,0,,2018-09-12T04:00:00Z,0
2018-09-12T09:00:00Z,293,70,223,2018-09-12,2018-09-12 09:00:00,22.3,0,3,25000,56,101140,6.8,0,0,2018-09-12T07:00:00Z,0
2018-09-12T12:00:00Z,262,97,165,2018-09-12,2018-09-12 12:00:00,26,25,1.8,30000,43,101070,6,0,0,2018-09-12T10:00:00Z,0
2018-09-12T15:00:00Z,254,102,152,2018-09-12,2018-09-12 15:00:00,27.6,50,2.1,30000,40,100920,6.5,0,0,2018-09-12T13:00:00Z,0
2018-09-12T18:00:00Z,354,167,187,2018-09-12,2018-09-12 18:00:00,23.8,90,3.8,37590,49,100900,6.8,0,0,2018-09-12T16:00:00Z,0
2018-09-12T21:00:00Z,113,54,59,2018-09-12,2018-09-12 21:00:00,19.5,90,5.2,24790,76,101000,8.6,0,0,2018-09-12T19:00:00Z,0
2018-09-13T00:00:00Z,41,27,14,2018-09-13,2018-09-13 00:00:00,18.1,90,3.5,23050,81,101010,6.5,0,0,2018-09-12T22:00:00Z,0
2018-09-13T03:00:00Z,12,4,8,2018-09-13,2018-09-13 03:00:00,16.3,90,2,10000,87,100930,5.1,0,0,2018-09-13T01:00:00Z,0
2018-09-13T06:00:00Z,197,51,146,2018-09-13,2018-09-13 06:00:00,15.6,100,3.7,3860,91,100960,11.5,1,0,2018-09-13T04:00:00Z,0.4
2018-09-13T09:00:00Z,217,60,157,2018-09-13,2018-09-13 09:00:00,16,100,3.2,7000,91,101080,6.3,1,0,2018-09-13T07:00:00Z,0
2018-09-13T12:00:00Z,172,66,106,2018-09-13,2018-09-13 12:00:00,16.5,100,3.4,8000,84,101100,7.2,1,0,2018-09-13T10:00:00Z,0
2018-09-13T15:00:00Z,264,108,156,2018-09-13,2018-09-13 15:00:00,17.2,100,4.2,8740,77,101070,7.8,0,0,2018-09-13T13:00:00Z,0
2018-09-13T18:00:00Z,306,125,181,2018-09-13,2018-09-13 18:00:00,15.6,100,2.9,10000,87,101070,7.7,1,0,2018-09-13T16:00:00Z,0
2018-09-13T21:00:00Z,115,67,48,2018-09-13,2018-09-13 21:00:00,16.1,100,1.1,11290,79,101150,3,1,0,2018-09-13T19:00:00Z,0
2018-09-14T00:00:00Z,25,15,10,2018-09-14,2018-09-14 00:00:00,15.9,90,3.5,26650,73,101170,5.5,1,0,2018-09-13T22:00:00Z,0
2018-09-14T03:00:00Z,7,1,6,2018-09-14,2018-09-14 03:00:00,13.4,90,1.9,20000,84,101120,3.9,0,0,2018-09-14T01:00:00Z,0
2018-09-14T06:00:00Z,206,45,161,2018-09-14,2018-09-14 06:00:00,12.3,50,1.5,13330,88,101140,4.8,0,0,2018-09-14T04:00:00Z,0
2018-09-14T09:00:00Z,277,75,202,2018-09-14,2018-09-14 09:00:00,17.4,0,2,16550,63,101220,4.3,0,,2018-09-14T07:00:00Z,0
2018-09-14T12:00:00Z,214,73,141,2018-09-14,2018-09-14 12:00:00,19.7,60,2.4,26260,47,101170,9.1,0,0,2018-09-14T10:00:00Z,0
2018-09-14T15:00:00Z,321,145,176,2018-09-14,2018-09-14 15:00:00,21.7,50,3.7,19930,39,101100,8.8,0,0,2018-09-14T13:00:00Z,0
2018-09-14T18:00:00Z,338,156,182,2018-09-14,2018-09-14 18:00:00,18.2,25,5.2,50530,52,101150,9.1,0,0,2018-09-14T16:00:00Z,0
2018-09-14T21:00:00Z,106,44,62,2018-09-14,2018-09-14 21:00:00,15.4,0,2.7,59270,59,101320,5.6,0,0,2018-09-14T19:00:00Z,0
2018-09-15T00:00:00Z,40,23,17,2018-09-15,2018-09-15 00:00:00,10.6,0,2.2,25000,81,101410,4.4,0,0,2018-09-14T22:00:00Z,0
2018-09-15T03:00:00Z,14,3,11,2018-09-15,2018-09-15 03:00:00,8.70000000000005,0,0.8,25000,90,101410,2.8,0,0,2018-09-15T01:00:00Z,0
2018-09-15T06:00:00Z,40,10,30,2018-09-15,2018-09-15 06:00:00,8.60000000000002,40,0.9,30000,95,101510,2.5,0,0,2018-09-15T04:00:00Z,0
2018-09-15T09:00:00Z,227,76,151,2018-09-15,2018-09-15 09:00:00,17.5,25,1.4,30000,67,101620,2.9,0,0,2018-09-15T07:00:00Z,0
2018-09-15T12:00:00Z,224,75,149,2018-09-15,2018-09-15 12:00:00,21.2,60,1.4,52780,46,101550,8.7,0,0,2018-09-15T10:00:00Z,0
2018-09-15T15:00:00Z,225,94,131,2018-09-15,2018-09-15 15:00:00,21.6,25,0.8,30000,43,101430,4,0,0,2018-09-15T13:00:00Z,0
2018-09-15T18:00:00Z,239,99,140,2018-09-15,2018-09-15 18:00:00,19.2,0,2.9,46640,49,101380,3.9,0,,2018-09-15T16:00:00Z,0
2018-09-15T21:00:00Z,80,33,47,2018-09-15,2018-09-15 21:00:00,13.6,10,0.5,30000,72,101420,2.1,0,0,2018-09-15T19:00:00Z,0
2018-09-16T00:00:00Z,62,27,35,2018-09-16,2018-09-16 00:00:00,13.1,10,1.2,30000,71,101290,2,0,0,2018-09-15T22:00:00Z,0
2018-09-16T03:00:00Z,11,8,3,2018-09-16,2018-09-16 03:00:00,9.20000000000005,10,0,30000,88,101190,2,0,0,2018-09-16T01:00:00Z,0
2018-09-16T06:00:00Z,33,8,25,2018-09-16,2018-09-16 06:00:00,8.5,40,0,25000,93,101160,2.1,0,0,2018-09-16T04:00:00Z,0
2018-09-16T09:00:00Z,207,61,146,2018-09-16,2018-09-16 09:00:00,18.3,60,1.5,32130,55,101160,3.6,0,0,2018-09-16T07:00:00Z,0
2018-09-16T12:00:00Z,291,119,172,2018-09-16,2018-09-16 12:00:00,23.3,75,2.6,25000,39,101020,4.8,0,0,2018-09-16T10:00:00Z,0
2018-09-16T15:00:00Z,313,119,194,2018-09-16,2018-09-16 15:00:00,24.2000000000001,75,1.3,27630,32,100910,5.7,0,0,2018-09-16T13:00:00Z,0
2018-09-16T18:00:00Z,280,132,148,2018-09-16,2018-09-16 18:00:00,20.2,90,1.1,35000,48,100940,1.7,0,0,2018-09-16T16:00:00Z,0
2018-09-16T21:00:00Z,76,35,41,2018-09-16,2018-09-16 21:00:00,14.6,90,1.2,35000,69,101030,1.8,0,0,2018-09-16T19:00:00Z,0
2018-09-17T00:00:00Z,15,8,7,2018-09-17,2018-09-17 00:00:00,11.8,40,0,35000,85,100970,2.4,0,0,2018-09-16T22:00:00Z,0
2018-09-17T03:00:00Z,10,2,8,2018-09-17,2018-09-17 03:00:00,9.90000000000003,0,0.6,30000,93,100930,2,0,0,2018-09-17T01:00:00Z,0
2018-09-17T06:00:00Z,222,50,172,2018-09-17,2018-09-17 06:00:00,10,75,0.8,25000,95,100880,2,0,0,2018-09-17T04:00:00Z,0
2018-09-17T09:00:00Z,265,67,198,2018-09-17,2018-09-17 09:00:00,19.5,60,2.2,25000,55,100890,4.9,0,0,2018-09-17T07:00:00Z,0
2018-09-17T12:00:00Z,211,82,129,2018-09-17,2018-09-17 12:00:00,27,25,3.5,25000,29,100700,6.9,0,0,2018-09-17T10:00:00Z,0
2018-09-17T15:00:00Z,313,131,182,2018-09-17,2018-09-17 15:00:00,29.3,25,4,25000,23,100420,7.8,0,0,2018-09-17T13:00:00Z,0
2018-09-17T18:00:00Z,359,179,180,2018-09-17,2018-09-17 18:00:00,24.7,25,1.3,30000,35,100270,5.3,0,0,2018-09-17T16:00:00Z,0
2018-09-17T21:00:00Z,122,69,53,2018-09-17,2018-09-17 21:00:00,20.7,0,0.8,30000,45,100240,2.5,0,0,2018-09-17T19:00:00Z,0
2018-09-18T00:00:00Z,16,8,8,2018-09-18,2018-09-18 00:00:00,18.7,0,1.8,30000,54,100180,2.3,0,0,2018-09-17T22:00:00Z,0
2018-09-18T03:00:00Z,10,4,6,2018-09-18,2018-09-18 03:00:00,17.4,50,3.4,37240,61,100150,4.4,0,0,2018-09-18T01:00:00Z,0
2018-09-18T06:00:00Z,258,59,199,2018-09-18,2018-09-18 06:00:00,18.1,75,3.6,30000,74,100320,6.4,0,0,2018-09-18T04:00:00Z,0
2018-09-18T09:00:00Z,293,79,214,2018-09-18,2018-09-18 09:00:00,19.9,90,4.4,25000,77,100480,7.2,0,0,2018-09-18T07:00:00Z,0.8
2018-09-18T12:00:00Z,202,82,120,2018-09-18,2018-09-18 12:00:00,20.8,90,5.6,6950,81,100570,9,2,,2018-09-18T10:00:00Z,0.2
2018-09-18T15:00:00Z,279,126,153,2018-09-18,2018-09-18 15:00:00,19.7,90,3.1,17480,87,100580,7.4,1,,2018-09-18T13:00:00Z,0
2018-09-18T18:00:00Z,383,172,211,2018-09-18,2018-09-18 18:00:00,20.1,90,3.4,25000,87,100560,5.1,1,0,2018-09-18T16:00:00Z,0
2018-09-18T21:00:00Z,135,65,70,2018-09-18,2018-09-18 21:00:00,18.9,75,2.3,13540,89,100670,4.3,0,0,2018-09-18T19:00:00Z,0.2
2018-09-19T00:00:00Z,33,22,11,2018-09-19,2018-09-19 00:00:00,17.6,75,2.4,15020,94,100710,4.1,1,,2018-09-18T22:00:00Z,0
2018-09-19T03:00:00Z,16,2,14,2018-09-19,2018-09-19 03:00:00,17.4,90,2.5,15510,92,100770,4.3,0,0,2018-09-19T01:00:00Z,0
2018-09-19T06:00:00Z,211,46,165,2018-09-19,2018-09-19 06:00:00,16.7,60,2.4,20000,91,100830,4.4,0,0,2018-09-19T04:00:00Z,0
2018-09-19T09:00:00Z,263,70,193,2018-09-19,2018-09-19 09:00:00,20.1,40,5.5,18000,72,100950,9.4,0,0,2018-09-19T07:00:00Z,0
2018-09-19T12:00:00Z,189,69,120,2018-09-19,2018-09-19 12:00:00,23.8,40,6.2,20000,51,100950,12.7,0,0,2018-09-19T10:00:00Z,0
2018-09-19T15:00:00Z,276,124,152,2018-09-19,2018-09-19 15:00:00,25.4,25,6.2,20000,46,100860,10.7,0,0,2018-09-19T13:00:00Z,0
2018-09-19T18:00:00Z,362,177,185,2018-09-19,2018-09-19 18:00:00,21.2,50,3,20000,57,100890,8,0,0,2018-09-19T16:00:00Z,0
2018-09-19T21:00:00Z,105,46,59,2018-09-19,2018-09-19 21:00:00,18.8,50,2.3,25000,71,100930,3.4,0,0,2018-09-19T19:00:00Z,0
2018-09-20T00:00:00Z,23,13,10,2018-09-20,2018-09-20 00:00:00,16.5,50,2.6,25000,80,100910,4.4,0,0,2018-09-19T22:00:00Z,0
2018-09-20T03:00:00Z,15,5,10,2018-09-20,2018-09-20 03:00:00,14.5,0,2.5,19900,86,100910,5.1,0,0,2018-09-20T01:00:00Z,0
2018-09-20T06:00:00Z,214,40,174,2018-09-20,2018-09-20 06:00:00,15.1,75,3.8,13080,91,100930,8,0,0,2018-09-20T04:00:00Z,0
2018-09-20T09:00:00Z,306,94,212,2018-09-20,2018-09-20 09:00:00,17.8,0,4.1,11400,82,100940,8.5,0,,2018-09-20T07:00:00Z,0
2018-09-20T12:00:00Z,236,75,161,2018-09-20,2018-09-20 12:00:00,23.5,60,6,25000,56,100760,11,0,0,2018-09-20T10:00:00Z,0
2018-09-20T15:00:00Z,307,131,176,2018-09-20,2018-09-20 15:00:00,25.1,50,7,4600,49,100490,11.9,0,0,2018-09-20T13:00:00Z,0
2018-09-20T18:00:00Z,383,170,213,2018-09-20,2018-09-20 18:00:00,22.2,90,2.9,25000,53,100310,7.8,0,0,2018-09-20T16:00:00Z,0
2018-09-20T21:00:00Z,124,69,55,2018-09-20,2018-09-20 21:00:00,19.5,90,2.8,22690,62,100160,4.2,0,0,2018-09-20T19:00:00Z,0
2018-09-21T00:00:00Z,33,15,18,2018-09-21,2018-09-21 00:00:00,18.6,90,3.4,20000,72,100060,7.3,0,0,2018-09-20T22:00:00Z,0
2018-09-21T03:00:00Z,10,4,6,2018-09-21,2018-09-21 03:00:00,18.1,90,6.4,29630,76,99890,11.4,0,0,2018-09-21T01:00:00Z,0.4
2018-09-21T06:00:00Z,117,33,84,2018-09-21,2018-09-21 06:00:00,17.2,100,7.5,12000,88,99820,13.1,1,0,2018-09-21T04:00:00Z,1
2018-09-21T09:00:00Z,219,48,171,2018-09-21,2018-09-21 09:00:00,15.7,90,7,18240,73,100280,12.2,1,0,2018-09-21T07:00:00Z,0
2018-09-21T12:00:00Z,167,59,108,2018-09-21,2018-09-21 12:00:00,18.7,60,8.2,11680,45,100540,14,1,0,2018-09-21T10:00:00Z,0
2018-09-21T15:00:00Z,290,116,174,2018-09-21,2018-09-21 15:00:00,19.8,60,7.4,25000,33,100720,13.3,1,0,2018-09-21T13:00:00Z,0
2018-09-21T18:00:00Z,296,148,148,2018-09-21,2018-09-21 18:00:00,14.6,50,3.7,25000,51,100900,9.4,0,0,2018-09-21T16:00:00Z,0
2018-09-21T21:00:00Z,78,31,47,2018-09-21,2018-09-21 21:00:00,12.5,75,2.2,25000,59,101170,4.9,0,0,2018-09-21T19:00:00Z,0
2018-09-22T00:00:00Z,42,24,18,2018-09-22,2018-09-22 00:00:00,11.7,75,2.4,25000,66,101280,4.2,0,0,2018-09-21T22:00:00Z,0
2018-09-22T03:00:00Z,18,11,7,2018-09-22,2018-09-22 03:00:00,10.2,90,2.1,38170,77,101270,3.5,0,0,2018-09-22T01:00:00Z,0
2018-09-22T06:00:00Z,52,13,39,2018-09-22,2018-09-22 06:00:00,11.3,90,1.5,25000,74,101310,3.7,0,0,2018-09-22T04:00:00Z,0
2018-09-22T09:00:00Z,222,68,154,2018-09-22,2018-09-22 09:00:00,15.8,90,4.5,28160,57,101310,7.3,0,,2018-09-22T07:00:00Z,0
2018-09-22T12:00:00Z,232,102,130,2018-09-22,2018-09-22 12:00:00,18,90,5.9,32210,47,101200,10.5,0,0,2018-09-22T10:00:00Z,0.2
2018-09-22T15:00:00Z,156,75,81,2018-09-22,2018-09-22 15:00:00,17.3,100,3.9,20000,53,100950,7.1,1,0,2018-09-22T13:00:00Z,0
2018-09-22T18:00:00Z,190,78,112,2018-09-22,2018-09-22 18:00:00,17.3,100,7.6,35000,48,100680,13.3,1,0,2018-09-22T16:00:00Z,0
2018-09-22T21:00:00Z,87,33,54,2018-09-22,2018-09-22 21:00:00,18.1,100,6.1,30000,75,100510,10.8,1,0,2018-09-22T19:00:00Z,0
2018-09-23T00:00:00Z,52,16,36,2018-09-23,2018-09-23 00:00:00,19.8,100,7.4,30000,85,100470,14.4,1,0,2018-09-22T22:00:00Z,0
2018-09-23T03:00:00Z,15,7,8,2018-09-23,2018-09-23 03:00:00,19.5,100,7,9190,91,100390,13.1,1,0,2018-09-23T01:00:00Z,0.2
2018-09-23T06:00:00Z,31,9,22,2018-09-23,2018-09-23 06:00:00,19.6,100,7,20000,92,100350,12.1,1,0,2018-09-23T04:00:00Z,0.2
2018-09-23T09:00:00Z,154,57,97,2018-09-23,2018-09-23 09:00:00,19.8,100,6,4000,94,100290,11.1,2,0,2018-09-23T07:00:00Z,0.2
2018-09-23T12:00:00Z,149,73,76,2018-09-23,2018-09-23 12:00:00,20.6,100,9.1,12000,91,100210,15.9,2,0,2018-09-23T10:00:00Z,4.5
2018-09-23T15:00:00Z,87,26,61,2018-09-23,2018-09-23 15:00:00,15.5,100,7.8,17000,84,100580,14.8,2,0,2018-09-23T13:00:00Z,0
2018-09-23T18:00:00Z,101,41,60,2018-09-23,2018-09-23 18:00:00,13.1,90,7.6,25000,75,101150,12,2,0,2018-09-23T16:00:00Z,0.2
2018-09-23T21:00:00Z,47,19,28,2018-09-23,2018-09-23 21:00:00,11.4,75,5.6,30000,72,101680,12.2,2,0,2018-09-23T19:00:00Z,0
2018-09-24T00:00:00Z,15,5,10,2018-09-24,2018-09-24 00:00:00,10.4,10,3.2,30000,73,101930,5.2,1,0,2018-09-23T22:00:00Z,0
2018-09-24T03:00:00Z,16,4,12,2018-09-24,2018-09-24 03:00:00,8.40000000000003,10,2.5,42620,82,102100,4.4,1,0,2018-09-24T01:00:00Z,0
2018-09-24T06:00:00Z,222,46,176,2018-09-24,2018-09-24 06:00:00,7.90000000000003,40,2.1,30000,87,102340,5.7,0,0,2018-09-24T04:00:00Z,0
2018-09-24T09:00:00Z,234,57,177,2018-09-24,2018-09-24 09:00:00,12.8,40,4.4,30000,66,102530,7.3,0,0,2018-09-24T07:00:00Z,0
2018-09-24T12:00:00Z,198,70,128,2018-09-24,2018-09-24 12:00:00,15.7,60,4.4,35360,50,102550,8,0,0,2018-09-24T10:00:00Z,0
2018-09-24T15:00:00Z,257,100,157,2018-09-24,2018-09-24 15:00:00,16.5,60,5.1,30000,44,102460,9.9,0,0,2018-09-24T13:00:00Z,0
2018-09-24T18:00:00Z,359,183,176,2018-09-24,2018-09-24 18:00:00,13.4,25,3.7,30000,49,102510,8.3,0,0,2018-09-24T16:00:00Z,0
2018-09-24T21:00:00Z,88,39,49,2018-09-24,2018-09-24 21:00:00,10.4,10,4,30000,61,102630,6.6,0,0,2018-09-24T19:00:00Z,0
2018-09-25T00:00:00Z,15,7,8,2018-09-25,2018-09-25 00:00:00,9.40000000000003,10,4.4,30000,73,102640,7.2,0,0,2018-09-24T22:00:00Z,0
2018-09-25T03:00:00Z,7,2,5,2018-09-25,2018-09-25 03:00:00,7.20000000000005,0,3.7,34740,84,102610,5.6,0,0,2018-09-25T01:00:00Z,0
2018-09-25T06:00:00Z,220,40,180,2018-09-25,2018-09-25 06:00:00,7.20000000000005,0,3.7,30000,82,102620,7.1,0,0,2018-09-25T04:00:00Z,0
2018-09-25T09:00:00Z,267,72,195,2018-09-25,2018-09-25 09:00:00,13.1,0,5.2,19910,60,102710,7.9,0,0,2018-09-25T07:00:00Z,0
2018-09-25T12:00:00Z,210,93,117,2018-09-25,2018-09-25 12:00:00,16.1,0,6.1,19000,43,102600,11.5,0,0,2018-09-25T10:00:00Z,0
2018-09-25T15:00:00Z,292,123,169,2018-09-25,2018-09-25 15:00:00,17.3,10,6.1,16850,39,102410,10.8,0,0,2018-09-25T13:00:00Z,0
2018-09-25T18:00:00Z,370,168,202,2018-09-25,2018-09-25 18:00:00,14.6,10,3.8,30000,48,102350,7.2,0,0,2018-09-25T16:00:00Z,0
2018-09-25T21:00:00Z,117,65,52,2018-09-25,2018-09-25 21:00:00,10.5,0,3.5,25000,67,102420,5.9,0,0,2018-09-25T19:00:00Z,0
2018-09-26T00:00:00Z,23,13,10,2018-09-26,2018-09-26 00:00:00,9.30000000000001,0,2.8,25000,67,102320,6,0,0,2018-09-25T22:00:00Z,0
2018-09-26T03:00:00Z,13,4,9,2018-09-26,2018-09-26 03:00:00,6.70000000000005,0,1.5,50060,74,102240,2.5,0,0,2018-09-26T01:00:00Z,0
2018-09-26T06:00:00Z,184,26,158,2018-09-26,2018-09-26 06:00:00,6.60000000000002,25,2.1,25000,79,102290,3.8,0,0,2018-09-26T04:00:00Z,0
2018-09-26T09:00:00Z,269,77,192,2018-09-26,2018-09-26 09:00:00,12.9,10,2.2,30000,56,102370,3.9,0,0,2018-09-26T07:00:00Z,0
2018-09-26T12:00:00Z,237,81,156,2018-09-26,2018-09-26 12:00:00,18.3,10,1.8,35000,39,102260,6.8,0,0,2018-09-26T10:00:00Z,0
2018-09-26T15:00:00Z,257,115,142,2018-09-26,2018-09-26 15:00:00,21.6,10,2,35000,29,102100,7,0,0,2018-09-26T13:00:00Z,0
2018-09-26T18:00:00Z,331,173,158,2018-09-26,2018-09-26 18:00:00,16.6,10,1.3,25000,44,102100,2.6,0,0,2018-09-26T16:00:00Z,0
2018-09-26T21:00:00Z,110,59,51,2018-09-26,2018-09-26 21:00:00,10.3,0,0.7,19850,71,102090,1.5,0,0,2018-09-26T19:00:00Z,0
2018-09-27T00:00:00Z,24,15,9,2018-09-27,2018-09-27 00:00:00,7.40000000000003,0,0,20000,89,102060,2.1,0,0,2018-09-26T22:00:00Z,0
2018-09-27T03:00:00Z,15,3,12,2018-09-27,2018-09-27 03:00:00,5.70000000000005,0,0.5,17680,93,101940,1.2,0,0,2018-09-27T01:00:00Z,0
2018-09-27T06:00:00Z,230,57,173,2018-09-27,2018-09-27 06:00:00,5.70000000000005,0,0.7,13540,97,101850,2.5,1,0,2018-09-27T04:00:00Z,0
2018-09-27T09:00:00Z,287,79,208,2018-09-27,2018-09-27 09:00:00,15,0,1.5,10700,59,101830,2.7,0,0,2018-09-27T07:00:00Z,0
2018-09-27T12:00:00Z,223,91,132,2018-09-27,2018-09-27 12:00:00,23,0,1.4,20000,36,101670,3.2,0,0,2018-09-27T10:00:00Z,0
2018-09-27T15:00:00Z,328,150,178,2018-09-27,2018-09-27 15:00:00,25.9,0,2.7,26520,35,101420,5.6,0,0,2018-09-27T13:00:00Z,0
2018-09-27T18:00:00Z,369,171,198,2018-09-27,2018-09-27 18:00:00,20.6,0,1.4,21270,49,101310,4.8,0,,2018-09-27T16:00:00Z,0
2018-09-27T21:00:00Z,140,67,73,2018-09-27,2018-09-27 21:00:00,15.6,0,1.3,16560,67,101340,4.4,0,0,2018-09-27T19:00:00Z,0
2018-09-28T00:00:00Z,28,14,14,2018-09-28,2018-09-28 00:00:00,12.2,0,1.6,20000,84,101280,2,0,0,2018-09-27T22:00:00Z,0
2018-09-28T03:00:00Z,12,6,6,2018-09-28,2018-09-28 03:00:00,10.5,0,0.8,15000,93,101200,1.5,0,0,2018-09-28T01:00:00Z,0
2018-09-28T06:00:00Z,213,50,163,2018-09-28,2018-09-28 06:00:00,11.5,60,2.4,18000,91,101290,7.6,0,0,2018-09-28T04:00:00Z,0
2018-09-28T09:00:00Z,291,87,204,2018-09-28,2018-09-28 09:00:00,16.6,90,4.2,17000,67,101430,7,0,0,2018-09-28T07:00:00Z,0
2018-09-28T12:00:00Z,220,84,136,2018-09-28,2018-09-28 12:00:00,17.9,75,6.2,5870,65,101450,10.2,0,0,2018-09-28T10:00:00Z,0
2018-09-28T15:00:00Z,326,126,200,2018-09-28,2018-09-28 15:00:00,18.7,25,7.5,18000,58,101420,13.1,0,0,2018-09-28T13:00:00Z,0
2018-09-28T18:00:00Z,314,140,174,2018-09-28,2018-09-28 18:00:00,15.5,50,7.6,20000,66,101540,13.1,0,0,2018-09-28T16:00:00Z,0
2018-09-28T21:00:00Z,115,55,60,2018-09-28,2018-09-28 21:00:00,12.5,10,6.2,26740,69,101760,10.7,0,0,2018-09-28T19:00:00Z,0
2018-09-29T00:00:00Z,45,22,23,2018-09-29,2018-09-29 00:00:00,10.3,10,5.5,20000,73,101690,9,0,0,2018-09-28T22:00:00Z,0
2018-09-29T03:00:00Z,23,9,14,2018-09-29,2018-09-29 03:00:00,9,0,5.6,30990,76,101610,10,0,0,2018-09-29T01:00:00Z,0
2018-09-29T06:00:00Z,48,11,37,2018-09-29,2018-09-29 06:00:00,8,25,6.4,25000,79,101590,10.1,0,0,2018-09-29T04:00:00Z,0
2018-09-29T09:00:00Z,272,92,180,2018-09-29,2018-09-29 09:00:00,13,50,7.3,30000,55,101590,11.2,0,0,2018-09-29T07:00:00Z,0
2018-09-29T12:00:00Z,278,99,179,2018-09-29,2018-09-29 12:00:00,16.7,60,6,30000,38,101430,10.4,0,0,2018-09-29T10:00:00Z,0
2018-09-29T15:00:00Z,284,115,169,2018-09-29,2018-09-29 15:00:00,17.6,60,4.8,35000,34,101210,9.7,0,0,2018-09-29T13:00:00Z,0
2018-09-29T18:00:00Z,241,128,113,2018-09-29,2018-09-29 18:00:00,13.7,50,3.2,35000,45,101140,6.8,0,0,2018-09-29T16:00:00Z,0
2018-09-29T21:00:00Z,96,43,53,2018-09-29,2018-09-29 21:00:00,10.3,0,3.3,40890,60,101090,6.8,0,0,2018-09-29T19:00:00Z,0
2018-09-30T00:00:00Z,50,29,21,2018-09-30,2018-09-30 00:00:00,7.40000000000003,0,2.7,35000,75,101010,4.7,0,0,2018-09-29T22:00:00Z,0
2018-09-30T03:00:00Z,12,7,5,2018-09-30,2018-09-30 03:00:00,5.70000000000005,0,0,40000,80,100860,3.1,0,0,2018-09-30T01:00:00Z,0
2018-09-30T06:00:00Z,27,9,18,2018-09-30,2018-09-30 06:00:00,5.20000000000005,0,1.7,23550,89,100810,3.8,0,0,2018-09-30T04:00:00Z,0
2018-09-30T09:00:00Z,156,46,110,2018-09-30,2018-09-30 09:00:00,12.9,10,1.7,18180,54,100900,3.6,0,0,2018-09-30T07:00:00Z,0
2018-09-30T12:00:00Z,206,95,111,2018-09-30,2018-09-30 12:00:00,16.6,25,3.3,33910,41,100800,8.8,0,0,2018-09-30T10:00:00Z,0
2018-09-30T15:00:00Z,196,76,120,2018-09-30,2018-09-30 15:00:00,17.2,60,5.2,28050,39,100700,9.2,0,0,2018-09-30T13:00:00Z,0
2018-09-30T18:00:00Z,186,74,112,2018-09-30,2018-09-30 18:00:00,15.7,90,5.9,30000,54,100770,9.7,0,0,2018-09-30T16:00:00Z,0
2018-09-30T21:00:00Z,69,28,41,2018-09-30,2018-09-30 21:00:00,13.2,90,3.1,30000,59,100850,8.4,0,0,2018-09-30T19:00:00Z,0
2018-10-01T00:00:00Z,13,9,4,2018-10-01,2018-10-01 00:00:00,11.9,90,1,13680,71,100820,4.5,0,0,2018-09-30T22:00:00Z,0
2018-10-01T03:00:00Z,14,2,12,2018-10-01,2018-10-01 03:00:00,12.2,90,4.4,30000,60,100910,7.7,0,0,2018-10-01T01:00:00Z,0
2018-10-01T06:00:00Z,194,39,155,2018-10-01,2018-10-01 06:00:00,10.4,25,6.1,51450,68,101100,10.8,0,0,2018-10-01T04:00:00Z,0
2018-10-01T09:00:00Z,256,67,189,2018-10-01,2018-10-01 09:00:00,11.7,50,6.4,19650,63,101350,11.3,0,0,2018-10-01T07:00:00Z,0
2018-10-01T12:00:00Z,195,76,119,2018-10-01,2018-10-01 12:00:00,14.5,75,6.1,19910,48,101430,10.3,0,0,2018-10-01T10:00:00Z,0
2018-10-01T15:00:00Z,274,133,141,2018-10-01,2018-10-01 15:00:00,15.9,25,7.1,23330,36,101410,11.9,0,0,2018-10-01T13:00:00Z,0
2018-10-01T18:00:00Z,344,168,176,2018-10-01,2018-10-01 18:00:00,12.4,10,4.9,25000,48,101560,10.3,0,0,2018-10-01T16:00:00Z,0
2018-10-01T21:00:00Z,88,50,38,2018-10-01,2018-10-01 21:00:00,11.2,90,2.2,25000,54,101680,8.7,0,0,2018-10-01T19:00:00Z,0
