CODGEO,NOM_COMM,STATUT,POPULATION,superficie_ha,x_ctr,y_ctr,id
06103,ROQUEBILLIERE,Commune simple,1767,2568.67739549263,1043932.49769542,6334715.00809753,2683
06013,BELVEDERE,Commune simple,636,7518.23116847809,1050221.93199045,6338266.16393414,2684
06132,SAORGE,Commune simple,442,8407.42328647646,1063705.13741984,6332116.14936145,2685
40266,SAINT-JULIEN-EN-BORN,Commune simple,1567,7260.22617897782,359935.279125408,6341642.44662319,2723
40094,ESCOURCE,Commune simple,659,10352.4293549698,376997.494631584,6349026.62232999,2725
40303,SOLFERINO,Commune simple,346,9883.32699397016,387955.279953106,6344068.84585044,2726
40246,SABRES,Commune simple,1210,16213.7547129519,401288.570014026,6345639.45218651,2727
40135,LABRIT,Commune simple,869,7225.92492047805,414877.092487758,6342770.29941975,2728
40149,LENCOUACQ,Commune simple,404,9822.88551247111,428845.583959997,6344765.251259,2729
40053,BOURRIOT-BERGONCE,Commune simple,334,8253.95644497486,443011.582907557,6344317.98894967,2730
47007,ALLONS,Commune simple,175,7644.59626347746,453850.01992405,6348623.54120674,2731
47119,HOUEILLES,Commune simple,578,6781.54392847986,463645.79036194,6348096.30888181,2732
47085,DURANCE,Commune simple,281,3950.16471648871,473161.012432322,6343894.88964455,2733
47143,LAVARDAC,Commune simple,2206,1541.60329449472,484373.623884151,6346363.81558144,2734
47300,SERIGNAC-SUR-GARONNE,Commune simple,1145,917.600431497379,499827.166010546,6349428.07785735,2735
47001,AGEN,Préfecture de département,34344,1130.94665249656,510282.93725376,6347680.27509761,2736
47032,BON-ENCONTRE,Commune simple,6212,2025.18416449404,515255.703832639,6348156.46152471,2737
47217,PUYMIROL,Commune simple,958,1929.54159649348,524596.149275253,6345704.58637072,2738
82127,MONTESQUIEU,Commune simple,773,2854.85067999178,545085.903580926,6344123.4162807,2739
82042,CAZES-MONDENARD,Commune simple,1219,5776.43592148312,557389.886189433,6347627.09073168,2740
82189,VAZERAC,Commune simple,732,3333.43813398973,562281.934367792,6345547.64114068,2741
82131,MONTPEZAT-DE-QUERCY,Commune simple,1513,4359.21908248698,578063.977025085,6350175.04246704,2742
82179,SEPTFONDS,Commune simple,2160,2719.87658699147,589512.493206971,6342921.34910844,2743
82038,CAYLUS,Commune simple,1502,9736.9707979709,600469.882163101,6350054.07950316,2744
82191,VERFEIL,Commune simple,327,1803.098906495,609985.189818851,6343505.53647469,2745
12105,LA FOUILLADE,Commune simple,1082,3252.91015649044,624015.315516759,6348807.94523903,2746
12258,LA SALVETAT-PEYRALES,Commune simple,983,5462.94077498376,635816.668653607,6347223.39186171,2747
12169,NAUCELLE,Commune simple,1961,2341.1644584929,647604.250175941,6343683.45103566,2748
12194,QUINS,Commune simple,826,3837.21420098866,650373.279707882,6348056.96388756,2749
12043,CALMONT,Commune simple,1982,3067.16907199044,662019.8560111,6351192.289789,2750
12011,ARVIEU,Commune simple,797,5013.04115248536,673429.492075617,6343578.21293767,2751
12307,CURAN,Commune simple,318,4053.89221248817,688290.693460947,6344321.59156073,2752
12291,VERRIERES,Commune simple,433,5365.43805698406,704030.62505575,6346398.06518731,2753
12200,RIVIERE-SUR-TARN,Commune simple,1050,2617.2831579922,710204.354798523,6345793.18031103,2754
48131,LE ROZIER,Commune simple,150,209.50456799967,717475.675558681,6344099.13577219,2755
48096,MEYRUEIS,Commune simple,823,10461.5635044696,736139.636067336,6341521.38475727,2756
48193,VEBRON,Commune simple,194,7008.78993197859,743368.82433315,6350870.4934352,2757
48144,SAINTE-CROIX-VALLEE-FRANCAISE,Commune simple,332,1880.095774995,759297.569239943,6343295.56817119,2758
48148,SAINT-ETIENNE-VALLEE-FRANCAISE,Commune simple,520,5040.12878598479,768485.375470436,6341778.94625399,2759
30132,LA GRAND-COMBE,Commune simple,5176,1225.39147199701,782283.169678485,6348157.34547808,2760
30284,SAINT-MARTIN-DE-VALGALGUES,Commune simple,4289,1319.57208899599,785920.385057867,6341356.36580451,2761
30008,ALLEGRE-LES-FUMADES,Commune simple,835,2517.0743694928,800202.491476217,6345099.46367156,2762
30131,GOUDARGUES,Commune simple,1083,3024.01167049084,815011.295933333,6346559.62697693,2763
30028,BAGNOLS-SUR-CEZE,Commune simple,18218,3113.05876149128,829882.389930025,6341774.72763916,2764
30202,PONT-SAINT-ESPRIT,Commune simple,10393,1889.561553994,830883.859403529,6351735.76907982,2765
84029,CAMARET-SUR-AIGUES,Commune simple,4710,1783.57901899491,850644.184371026,6341906.70983659,2766
84149,VIOLES,Commune simple,1591,1457.97804549588,856028.348125688,6343910.24346407,2767
84069,MALAUCENE,Commune simple,2758,4523.97813648698,871841.498376957,6345616.1436886,2768
84015,BEAUMONT-DU-VENTOUX,Commune simple,299,2830.17573849175,876956.919500548,6345090.91745144,2769
26193,MONTBRUN-LES-BAINS,Commune simple,410,3340.04281699004,894551.482189194,6346203.85457027,2770
26340,SEDERON,Commune simple,282,2032.50350049348,904125.80421477,6347602.34777741,2771
04199,SAINT-VINCENT-SUR-JABRON,Commune simple,218,3032.92366499151,919697.758025553,6345036.39616481,2772
04139,NOYERS-SUR-JABRON,Commune simple,484,5647.28428448253,924683.535235616,6345109.18444081,2773
04209,SISTERON,Commune simple,7312,5035.48883898462,934178.464423762,6348984.77124271,2774
04217,THOARD,Commune simple,730,4370.80594248813,949867.584518099,6343631.26852507,2775
04036,LE BRUSQUET,Commune simple,964,2239.36002699347,964111.74622598,6346570.55595436,2776
04072,DRAIX,Commune simple,98,2316.04497649357,969705.74512567,6342532.35907177,2777
04025,BEAUVEZER,Commune simple,354,2726.93658199222,987718.916489878,6344921.28057733,2778
04061,COLMARS,Commune simple,397,8140.86151247577,992687.645133639,6348282.46084227,2779
06160,VILLENEUVE-D'ENTRAUNES,Commune simple,67,2814.59386249149,1002531.26939247,6343119.32100407,2780
06094,PEONE,Commune simple,1003,4864.72875198633,1013682.53763999,6344569.62935791,2781
06073,ISOLA,Commune simple,722,10009.4032784693,1025637.63951659,6351588.13832649,2782
06127,SAINT-MARTIN-VESUBIE,Commune simple,1368,9688.25789947202,1044311.56923137,6343071.9841721,2783
06163,TENDE,Commune simple,2157,17678.846723448,1063325.13855128,6343842.21030824,2785
06162,LA BRIGUE,Commune simple,719,9366.01770047309,1072377.6783702,6341285.73570147,2786
40184,MIMIZAN,Commune simple,6977,11534.6740019663,360794.008981742,6352445.42181296,2823
40229,PONTENX-LES-FORGES,Commune simple,1518,8070.86625797525,373741.348335056,6359110.40721486,2824
40163,LUE,Commune simple,510,9645.67044647209,382180.023461928,6356757.90423918,2825
40134,LABOUHEYRE,Commune simple,2682,3657.17625748953,387992.83377407,6354501.88216125,2826
40319,TRENSACQ,Commune simple,267,7852.25491247669,403332.988446796,6354144.48600238,2827
40167,LUXEY,Commune simple,658,16036.254105452,419235.332649963,6353104.99095241,2828
40060,CALLEN,Commune simple,149,8682.14627347474,423849.941160516,6360029.41496491,2829
33095,CAPTIEUX,Commune simple,1289,12012.3947179642,437828.248939661,6355978.67382715,2830
33450,SAINT-MICHEL-DE-CASTELNAU,Commune simple,218,4245.42226348752,453747.321385004,6359337.4274804,2831
47026,BEAUZIAC,Commune simple,268,1547.51213299532,463338.206402784,6361627.98046744,2832
47052,CASTELJALOUX,Commune simple,4645,3082.43865049076,467481.900310857,6361245.60212522,2833
47004,AIGUILLON,Commune simple,4332,2829.06634799171,489229.413871531,6359291.55176268,2834
47210,PORT-SAINTE-MARIE,Commune simple,1926,1899.24862149401,490393.606922709,6354725.14875984,2835
47100,FOULAYRONNES,Commune simple,5231,2931.23081749102,511356.275943062,6353382.68271693,2836
47138,LAROQUE-TIMBAUT,Commune simple,1591,2130.82600549386,520921.386079043,6355710.4107763,2837
47025,BEAUVILLE,Commune simple,556,2310.04926099347,532171.536476559,6355078.19973872,2838
82117,MONTAIGU-DE-QUERCY,Commune simple,1370,7700.45643447715,543145.576318913,6362140.92520247,2839
46201,MONTCUQ-EN-QUERCY-BLANC,Commune simple,1754,7869.78685147701,554239.952810802,6362089.51902843,2840
46063,CASTELNAU-MONTRATIER,Commune simple,1838,7275.6584574782,568089.829636458,6352843.05562579,2841
46103,SAINT-PAUL - FLAUGNAC,Commune simple,982,5189.66404298467,574239.715764614,6355463.06978621,2842
46148,LALBENQUE,Commune simple,1694,5228.26322998477,585589.516448834,6360387.98749708,2843
82172,SAINT-PROJET,Commune simple,293,2663.98376749236,601901.675758325,6357661.93338938,2844
12287,VAILHOURLES,Commune simple,709,3230.1152274903,612985.881597816,6357164.8447169,2845
12300,VILLEFRANCHE-DE-ROUERGUE,Sous-préfecture,11909,4595.91803448612,622766.372284912,6361677.47271314,2846
12021,LE BAS SEGALA,Commune simple,1638,8260.26007097531,630918.213893337,6357121.62226948,2847
12198,RIEUPEYROUX,Commune simple,2020,5465.25980298322,638518.27554784,6356837.32668359,2848
12056,BARAQUEVILLE,Commune simple,3132,3352.36049399039,656035.208257343,6353721.74197348,2849
12133,LUC-LA-PRIMAUBE,Commune simple,5833,2742.39833199207,663040.20789513,6356389.7726164,2850
12185,PONT-DE-SALARS,Commune simple,1646,4576.26563448636,676829.147510786,6353248.45840137,2851
12266,SEGUR,Commune simple,579,6801.55254247994,687574.332073274,6354691.20919735,2852
12270,SEVERAC D'AVEYRON,Commune simple,4101,20963.5521784372,703382.483313591,6357693.10315884,2853
48094,LE MASSEGROS,Commune simple,402,1782.53434049429,712750.711817315,6354950.92058309,2854
48154,SAINT-GEORGES-DE-LEVEJAC,Commune simple,250,5611.49203148338,718766.854020921,6359577.69169962,2855
48141,MAS-SAINT-CHELY,Commune simple,127,5792.25539248249,733124.710023147,6356832.68227881,2856
48061,FLORAC TROIS RIVIERES,Sous-préfecture,2130,4831.49418248551,748263.369027745,6357798.8011529,2857
48050,BEDOUES-COCURES,Commune simple,482,2912.96973449133,750982.335757892,6361275.06732489,2858
48194,VIALAS,Commune simple,447,4946.74663398528,771025.104166857,6360803.63543739,2859
30130,GENOLHAC,Commune simple,860,1732.9488464952,775875.702921475,6361030.7433659,2860
30037,BESSEGES,Commune simple,3024,985.172030997202,788313.119841818,6355191.13983218,2861
30266,SAINT-JEAN-DE-MARUEJOLS-ET-AVEJAN,Commune simple,956,1745.38958549535,803758.17503247,6352909.54832526,2862
30029,BARJAC,Commune simple,1564,4277.28288698738,807589.505610666,6357966.49244986,2863
07264,SAINT-MARCEL-D'ARDECHE,Commune simple,2429,3637.42534448902,828059.454638484,6360270.50087755,2864
84019,BOLLENE,Commune simple,13776,5443.9187994835,839825.696255831,6355879.36038859,2865
26345,SUZE-LA-ROUSSE,Commune simple,2023,3017.49971799098,847081.734283243,6356625.1231002,2866
26357,TULETTE,Commune simple,1934,2300.87723799356,854659.522683168,6355832.87034633,2867
84137,VAISON-LA-ROMAINE,Commune simple,6089,2711.3284829914,864477.653149876,6352003.4586067,2868
26063,BUIS-LES-BARONNIES,Commune simple,2261,3420.43410199,881295.504991,6355639.3628913,2869
26278,LA ROCHE-SUR-LE-BUIS,Commune simple,298,2807.95783549141,886831.275652774,6354293.11367999,2870
26153,LABOREL,Commune simple,110,2369.97261399256,906752.29970228,6357791.30367861,2871
05097,ORPIERRE,Commune simple,318,2733.1906619916,915799.775116903,6360998.3185168,2872
05118,VAL BUECH-MEOUGE,Commune simple,1322,6993.03542897981,925360.897216671,6353917.7492223,2873
04233,VAUMEILH,Commune simple,264,2601.55467799253,935832.417957907,6358968.84058787,2874
04179,SAINT-GENIEZ,Commune simple,92,3895.00815298827,944537.072325938,6352950.85100357,2875
04020,BARLES,Commune simple,143,5984.11953098191,959613.400988573,6357989.34793862,2876
04155,PRADS-HAUTE-BLEONE,Commune simple,189,16643.9373599511,976680.428085731,6352090.62863681,2877
04006,ALLOS,Commune simple,645,11764.8431324659,989445.208906465,6358066.62534284,2879
06119,SAINT-DALMAS-LE-SELVAGE,Commune simple,123,8154.12672297612,1006384.06951559,6361941.67306613,2880
06120,SAINT-ETIENNE-DE-TINEE,Commune simple,1291,17259.1965064484,1013280.58951589,6357791.67848419,2881
40108,GASTES,Commune simple,639,4314.24763098666,365615.62714335,6366872.07123199,2924
40217,PARENTIS-EN-BORN,Commune simple,5652,12443.878665963,376048.178969943,6369015.93849907,2925
40227,PISSOS,Commune simple,1389,14153.9510899595,398454.062559064,6362401.32994459,2926
40200,MOUSTEY,Commune simple,667,6728.10605547918,401346.611608944,6372569.21298822,2927
40307,SORE,Commune simple,1071,14822.1582714555,412010.383162109,6362969.87635539,2928
33336,PRECHAC,Commune simple,1046,6387.04291748128,431848.511346373,6371056.52131015,2929
33046,BERNOS-BEAULAC,Commune simple,1146,3573.34428698928,440242.355274526,6368070.39619718,2930
33144,CUDOS,Commune simple,828,3472.58957749037,445963.641288093,6369427.94112953,2931
33195,GRIGNOLS,Commune simple,1154,2290.83060799315,459144.502440283,6372560.81945019,2932
47159,LE MAS-D'AGENAIS,Commune simple,1470,2125.16741949351,477001.641896284,6370560.03944815,2933
47310,TONNEINS,Commune simple,8914,3520.03561348916,486943.823629623,6368464.21484235,2934
47065,CLAIRAC,Commune simple,2549,3343.53295349008,491787.613598835,6367010.28260787,2935
47252,SAINTE-LIVRADE-SUR-LOT,Commune simple,6132,3103.90567799057,508934.736942954,6370336.49688081,2936
47323,VILLENEUVE-SUR-LOT,Sous-préfecture,23462,8118.64983847493,520266.843730542,6372085.62470509,2937
47203,PENNE-D'AGENAIS,Commune simple,2335,4684.98753548641,527851.378779806,6366838.20179034,2938
47312,TOURNON-D'AGENAIS,Commune simple,697,2136.86109549313,540379.820286306,6367941.99403897,2939
46305,SERIGNAC,Commune simple,302,1856.68350399383,547656.205953981,6371755.05336867,2940
46301,SAUZET,Commune simple,502,1082.13340099669,561456.262423142,6370367.81400741,2941
46137,LABASTIDE-MARNHAC,Commune simple,1189,2878.14798849169,571680.968779447,6366588.75627041,2942
46105,FLAUJAC-POUJOLS,Commune simple,707,1264.49379949619,580383.214061147,6369094.49698754,2943
46173,LIMOGNE-EN-QUERCY,Commune simple,786,3261.1937734902,602710.568687969,6367101.13090757,2944
12140,MARTIEL,Commune simple,1002,4720.34957148619,613402.563767642,6365305.58611202,2945
12301,VILLENEUVE,Commune simple,1936,6501.02197198064,622691.561626674,6372571.6887066,2946
12136,MALEVILLE,Commune simple,964,3594.07485198931,628603.056491726,6367177.98393669,2947
12199,RIGNAC,Commune simple,1898,3351.28843148955,643684.77979851,6367432.98080614,2948
12090,DRUELLE,Commune simple,2137,3536.23025898961,658305.109073223,6362562.0374525,2949
12202,RODEZ,Préfecture de département,23741,1135.22059199705,665463.524708419,6362265.78898456,2950
12157,MONTROZIER,Commune simple,1518,4678.83450898573,677832.05192942,6366320.03676527,2951
12120,LAISSAC-SEVERAC L'EGLISE,Commune simple,2073,3400.39125448963,686600.007283322,6362637.40062835,2952
12247,SAINT-SATURNIN-DE-LENNE,Commune simple,337,3391.48010448894,701791.052590502,6367796.51312496,2953
48017,BANASSAC-CANILHAC,Commune simple,1036,2458.31164799273,713604.91823111,6370176.40365208,2954
48034,LA CANOURGUE,Commune simple,2126,10524.5428234687,720479.661652752,6368904.44111031,2955
48146,SAINTE-ENIMIE,Commune simple,524,8680.77081097355,733384.524627668,6364417.04859912,2956
48075,ISPAGNAC,Commune simple,871,5431.79889698396,742346.62065894,6366735.44733594,2957
48116,PONT DE MONTVERT - SUD MONT LOZERE,Commune simple,591,16801.6556314506,760951.7231752,6363836.99010232,2958
48117,POURCHARESSES,Commune simple,111,3187.24722349019,771494.526471992,6370976.08886436,2959
48198,VILLEFORT,Commune simple,604,800.487303497599,773951.108185371,6372166.73995283,2960
07334,LES VANS,Commune simple,2720,3163.29929748941,788766.502752062,6366528.30293825,2961
07207,SAINT-ALBAN-AURIOLLES,Commune simple,1038,1727.42782049448,803038.652576573,6371437.67838798,2962
07330,VALLON-PONT-D'ARC,Commune simple,2329,2861.2369024918,811937.310034621,6367803.56684266,2963
07042,BOURG-SAINT-ANDEOL,Commune simple,7241,4301.43749248738,828560.753402707,6366181.78108521,2964
26235,PIERRELATTE,Commune simple,12936,4932.57378548563,834456.568837166,6363862.06444858,2965
26146,GRIGNAN,Commune simple,1590,4429.14634398748,851330.783850301,6372679.33939555,2966
84138,VALREAS,Commune simple,9519,5890.45378398221,858816.5743777,6366215.30029046,2967
26220,NYONS,Sous-préfecture,6657,2377.58991499295,869650.544309038,6364233.95922886,2968
26288,SAHUNE,Commune simple,319,1636.19875049451,880927.636504115,6370112.52191951,2969
05126,ROSANS,Commune simple,505,3008.92534149104,895980.583242108,6369950.45417801,2970
05129,SAINT-ANDRE-DE-ROSANS,Commune simple,140,3752.50174948923,900873.014284502,6366026.89468216,2971
05172,TRESCLEOUX,Commune simple,310,1871.21630749466,916636.695624452,6365491.13898118,2972
05070,LARAGNE-MONTEGLIN,Commune simple,3491,2260.62652149356,924498.948342654,6363429.85531009,2973
04134,LA MOTTE-DU-CAIRE,Commune simple,537,2754.59963249203,941524.216728986,6364873.06713645,2974
04222,TURRIERS,Commune simple,353,2003.31506599417,951553.590755391,6370909.1788535,2975
04126,MONTCLAR,Commune simple,441,2342.94587999361,966011.336485024,6372564.63680845,2976
04205,SEYNE,Commune simple,1392,8606.60110697339,969764.291070815,6365770.72057343,2977
04220,LES THUILES,Commune simple,380,3253.38092149006,983586.371972939,6372095.61596942,2978
04019,BARCELONNETTE,Sous-préfecture,2706,1712.37536799465,990818.854112878,6371150.17140797,2979
04096,JAUSIERS,Commune simple,1134,10813.8652239664,1001496.34063161,6372632.94008345,2980
40046,BISCARROSSE,Commune simple,13983,19289.926425942,367537.883834056,6376577.23578352,3024
40295,SAUGNACQ-ET-MURET,Commune simple,925,10948.9085199665,393011.301216027,6373152.2586358,3026
33202,HOSTENS,Commune simple,1360,5706.0194369826,409317.835562367,6382937.6649736,3027
33484,SAINT-SYMPHORIEN,Commune simple,1806,10647.8450824682,418341.079292121,6375632.28298692,3028
33547,VILLANDRAUT,Commune simple,994,1257.43817849634,431049.082111946,6378070.98943298,3029
33307,NOAILLAN,Commune simple,1615,3242.46728149041,432846.933353383,6381349.18508233,3030
33036,BAZAS,Commune simple,4731,3763.77039798837,444337.986755653,6376661.32070736,3031
47165,MEILHAN-SUR-GARONNE,Commune simple,1347,2923.77304149129,463877.947170991,6383085.44121787,3032
