interval,interval_min,interval_max,type_betail,nb
"6.3e+05,6.32e+05",630000,632000,total_caprins,0
"6.3e+05,6.32e+05",630000,632000,total_equides,0
"6.3e+05,6.32e+05",630000,632000,total_ovins,28.8540444112816
"6.3e+05,6.32e+05",630000,632000,total_population,13.6239877156297
"6.3e+05,6.32e+05",630000,632000,total_porcins,0
"6.32e+05,6.34e+05",632000,634000,total_bovins,0
"6.32e+05,6.34e+05",632000,634000,total_caprins,0
"6.32e+05,6.34e+05",632000,634000,total_equides,0
"6.32e+05,6.34e+05",632000,634000,total_ovins,38.8274942179776
"6.32e+05,6.34e+05",632000,634000,total_population,14.293002019387
"6.32e+05,6.34e+05",632000,634000,total_porcins,0
"6.34e+05,6.36e+05",634000,636000,total_bovins,0
"6.34e+05,6.36e+05",634000,636000,total_caprins,0
"6.34e+05,6.36e+05",634000,636000,total_equides,0
"6.34e+05,6.36e+05",634000,636000,total_ovins,32.4724985908754
"6.34e+05,6.36e+05",634000,636000,total_population,6.93940767200122
"6.34e+05,6.36e+05",634000,636000,total_porcins,0
"6.36e+05,6.38e+05",636000,638000,total_bovins,0
"6.36e+05,6.38e+05",636000,638000,total_caprins,0
"6.36e+05,6.38e+05",636000,638000,total_equides,0
"6.36e+05,6.38e+05",636000,638000,total_ovins,30.6755778515254
"6.36e+05,6.38e+05",636000,638000,total_population,4.94656192305936
"6.36e+05,6.38e+05",636000,638000,total_porcins,0
"6.38e+05,6.4e+05",638000,640000,total_bovins,0
"6.38e+05,6.4e+05",638000,640000,total_caprins,0
"6.38e+05,6.4e+05",638000,640000,total_equides,0
"6.38e+05,6.4e+05",638000,640000,total_ovins,31.3237545663904
"6.38e+05,6.4e+05",638000,640000,total_population,8.92033418714498
"6.38e+05,6.4e+05",638000,640000,total_porcins,0
"6.4e+05,6.42e+05",640000,642000,total_bovins,0
"6.4e+05,6.42e+05",640000,642000,total_caprins,0
"6.4e+05,6.42e+05",640000,642000,total_equides,3.05283136508969
"6.4e+05,6.42e+05",640000,642000,total_ovins,5.36297487561239
"6.4e+05,6.42e+05",640000,642000,total_population,10.2153787362322
"6.4e+05,6.42e+05",640000,642000,total_porcins,0
"6.42e+05,6.44e+05",642000,644000,total_bovins,0
"6.42e+05,6.44e+05",642000,644000,total_caprins,0
"6.42e+05,6.44e+05",642000,644000,total_equides,3.82854983932999
"6.42e+05,6.44e+05",642000,644000,total_ovins,0
"6.42e+05,6.44e+05",642000,644000,total_population,8.68895775924396
"6.42e+05,6.44e+05",642000,644000,total_porcins,0
"6.44e+05,6.46e+05",644000,646000,total_bovins,0
"6.44e+05,6.46e+05",644000,646000,total_caprins,0
"6.44e+05,6.46e+05",644000,646000,total_equides,4.73818247847829
"6.44e+05,6.46e+05",644000,646000,total_ovins,0
"6.44e+05,6.46e+05",644000,646000,total_population,8.47523285263295
"6.44e+05,6.46e+05",644000,646000,total_porcins,0
"6.46e+05,6.48e+05",646000,648000,total_bovins,0
"6.46e+05,6.48e+05",646000,648000,total_caprins,0
"6.46e+05,6.48e+05",646000,648000,total_equides,2.76152065257859
"6.46e+05,6.48e+05",646000,648000,total_ovins,0
"6.46e+05,6.48e+05",646000,648000,total_population,7.03721483503593
"6.46e+05,6.48e+05",646000,648000,total_porcins,0
"6.48e+05,6.5e+05",648000,650000,total_bovins,0
"6.48e+05,6.5e+05",648000,650000,total_caprins,0
"6.48e+05,6.5e+05",648000,650000,total_equides,0.847855543982832
"6.48e+05,6.5e+05",648000,650000,total_ovins,0
"6.48e+05,6.5e+05",648000,650000,total_population,5.81715588690455
"6.48e+05,6.5e+05",648000,650000,total_porcins,0
"6.5e+05,6.52e+05",650000,652000,total_bovins,0
"6.5e+05,6.52e+05",650000,652000,total_caprins,0
"6.5e+05,6.52e+05",650000,652000,total_equides,0.839596390210146
"6.5e+05,6.52e+05",650000,652000,total_ovins,0
"6.5e+05,6.52e+05",650000,652000,total_population,9.45001195475734
"6.5e+05,6.52e+05",650000,652000,total_porcins,0
"6.52e+05,6.54e+05",652000,654000,total_bovins,0
"6.52e+05,6.54e+05",652000,654000,total_caprins,0
"6.52e+05,6.54e+05",652000,654000,total_equides,0
"6.52e+05,6.54e+05",652000,654000,total_ovins,0
"6.52e+05,6.54e+05",652000,654000,total_population,16.2116786084729
"6.52e+05,6.54e+05",652000,654000,total_porcins,0
"6.54e+05,6.56e+05",654000,656000,total_bovins,0
"6.54e+05,6.56e+05",654000,656000,total_caprins,0
"6.54e+05,6.56e+05",654000,656000,total_equides,0
"6.54e+05,6.56e+05",654000,656000,total_ovins,0
"6.54e+05,6.56e+05",654000,656000,total_population,19.9066775570243
"6.54e+05,6.56e+05",654000,656000,total_porcins,0
"6.56e+05,6.58e+05",656000,658000,total_bovins,0
"6.56e+05,6.58e+05",656000,658000,total_caprins,0
"6.56e+05,6.58e+05",656000,658000,total_equides,0.0889272202121914
"6.56e+05,6.58e+05",656000,658000,total_ovins,55.0403669248336
"6.56e+05,6.58e+05",656000,658000,total_population,43.7327250246144
"6.56e+05,6.58e+05",656000,658000,total_porcins,0
"6.58e+05,6.6e+05",658000,660000,total_bovins,0
"6.58e+05,6.6e+05",658000,660000,total_caprins,0
"6.58e+05,6.6e+05",658000,660000,total_equides,0.78877327688067
"6.58e+05,6.6e+05",658000,660000,total_ovins,62.3454763527835
"6.58e+05,6.6e+05",658000,660000,total_population,46.272005723421
"6.58e+05,6.6e+05",658000,660000,total_porcins,0
"6.6e+05,6.62e+05",660000,662000,total_bovins,0
"6.6e+05,6.62e+05",660000,662000,total_caprins,0
"6.6e+05,6.62e+05",660000,662000,total_equides,0.846752095301016
"6.6e+05,6.62e+05",660000,662000,total_ovins,51.4518335273027
"6.6e+05,6.62e+05",660000,662000,total_population,41.8497935830268
"6.6e+05,6.62e+05",660000,662000,total_porcins,0
"6.62e+05,6.64e+05",662000,664000,total_bovins,0
"6.62e+05,6.64e+05",662000,664000,total_caprins,0
"6.62e+05,6.64e+05",662000,664000,total_equides,2.17368818686224
"6.62e+05,6.64e+05",662000,664000,total_ovins,57.4715429525148
"6.62e+05,6.64e+05",662000,664000,total_population,44.3247288363338
"6.62e+05,6.64e+05",662000,664000,total_porcins,0
"6.64e+05,6.66e+05",664000,666000,total_bovins,0
"6.64e+05,6.66e+05",664000,666000,total_caprins,0
"6.64e+05,6.66e+05",664000,666000,total_equides,2.14716260772999
"6.64e+05,6.66e+05",664000,666000,total_ovins,57.9496081423377
"6.64e+05,6.66e+05",664000,666000,total_population,44.5759724135295
"6.64e+05,6.66e+05",664000,666000,total_porcins,0
"6.66e+05,6.68e+05",666000,668000,total_bovins,5.42358740322267
"6.66e+05,6.68e+05",666000,668000,total_caprins,0
"6.66e+05,6.68e+05",666000,668000,total_equides,2.43721417421542
"6.66e+05,6.68e+05",666000,668000,total_ovins,60.4064290637924
"6.66e+05,6.68e+05",666000,668000,total_population,42.5136933472662
"6.66e+05,6.68e+05",666000,668000,total_porcins,0
"6.68e+05,6.7e+05",668000,670000,total_bovins,9.74166082233662
"6.68e+05,6.7e+05",668000,670000,total_caprins,0
"6.68e+05,6.7e+05",668000,670000,total_equides,1.41067766006514
"6.68e+05,6.7e+05",668000,670000,total_ovins,77.4143567543314
"6.68e+05,6.7e+05",668000,670000,total_population,47.6829679127178
"6.68e+05,6.7e+05",668000,670000,total_porcins,0
"6.7e+05,6.72e+05",670000,672000,total_bovins,10.5324699685099
"6.7e+05,6.72e+05",670000,672000,total_caprins,0
"6.7e+05,6.72e+05",670000,672000,total_equides,1.73080707854424
"6.7e+05,6.72e+05",670000,672000,total_ovins,28.2484138304693
"6.7e+05,6.72e+05",670000,672000,total_population,20.5917033195426
"6.7e+05,6.72e+05",670000,672000,total_porcins,0
"6.72e+05,6.74e+05",672000,674000,total_bovins,0.760309927363821
"6.72e+05,6.74e+05",672000,674000,total_caprins,0
"6.72e+05,6.74e+05",672000,674000,total_equides,6.45192139602212
"6.72e+05,6.74e+05",672000,674000,total_ovins,0.683447994816112
"6.72e+05,6.74e+05",672000,674000,total_population,10.8692686826433
"6.72e+05,6.74e+05",672000,674000,total_porcins,0
"6.74e+05,6.76e+05",674000,676000,total_bovins,0
"6.74e+05,6.76e+05",674000,676000,total_caprins,0
"6.74e+05,6.76e+05",674000,676000,total_equides,8.95702094735335
"6.74e+05,6.76e+05",674000,676000,total_ovins,0
"6.74e+05,6.76e+05",674000,676000,total_population,12.4973890585035
"6.74e+05,6.76e+05",674000,676000,total_porcins,0
"6.76e+05,6.78e+05",676000,678000,total_bovins,0
"6.76e+05,6.78e+05",676000,678000,total_caprins,0
"6.76e+05,6.78e+05",676000,678000,total_equides,9.04860383612876
"6.76e+05,6.78e+05",676000,678000,total_ovins,0
"6.76e+05,6.78e+05",676000,678000,total_population,17.6696732761934
"6.76e+05,6.78e+05",676000,678000,total_porcins,0
"6.78e+05,6.8e+05",678000,680000,total_bovins,0
"6.78e+05,6.8e+05",678000,680000,total_caprins,0
"6.78e+05,6.8e+05",678000,680000,total_equides,4.06137901903575
"6.78e+05,6.8e+05",678000,680000,total_ovins,0
"6.78e+05,6.8e+05",678000,680000,total_population,19.402605523609
"6.78e+05,6.8e+05",678000,680000,total_porcins,0
"6.8e+05,6.82e+05",680000,682000,total_bovins,0
"6.8e+05,6.82e+05",680000,682000,total_caprins,0
"6.8e+05,6.82e+05",680000,682000,total_equides,0
"6.8e+05,6.82e+05",680000,682000,total_ovins,0
"6.8e+05,6.82e+05",680000,682000,total_population,15.6463394501709
"6.8e+05,6.82e+05",680000,682000,total_porcins,0
"6.82e+05,6.84e+05",682000,684000,total_bovins,0
"6.82e+05,6.84e+05",682000,684000,total_caprins,0
"6.82e+05,6.84e+05",682000,684000,total_equides,0
"6.82e+05,6.84e+05",682000,684000,total_ovins,0
"6.82e+05,6.84e+05",682000,684000,total_population,12.8150394255631
"6.82e+05,6.84e+05",682000,684000,total_porcins,0
"6.84e+05,6.86e+05",684000,686000,total_bovins,0
"6.84e+05,6.86e+05",684000,686000,total_caprins,0
"6.84e+05,6.86e+05",684000,686000,total_equides,0
"6.84e+05,6.86e+05",684000,686000,total_ovins,0
"6.84e+05,6.86e+05",684000,686000,total_population,6.63332675994721
"6.84e+05,6.86e+05",684000,686000,total_porcins,0
"6.86e+05,6.88e+05",686000,688000,total_bovins,0
"6.86e+05,6.88e+05",686000,688000,total_caprins,0
"6.86e+05,6.88e+05",686000,688000,total_equides,0
"6.86e+05,6.88e+05",686000,688000,total_ovins,0
"6.86e+05,6.88e+05",686000,688000,total_population,3.03983363886129
"6.86e+05,6.88e+05",686000,688000,total_porcins,0
"6.88e+05,6.9e+05",688000,690000,total_bovins,0
"6.88e+05,6.9e+05",688000,690000,total_caprins,0
"6.88e+05,6.9e+05",688000,690000,total_equides,0
"6.88e+05,6.9e+05",688000,690000,total_ovins,0
"6.88e+05,6.9e+05",688000,690000,total_population,3.64460459120668
"6.88e+05,6.9e+05",688000,690000,total_porcins,0
"6.9e+05,6.92e+05",690000,692000,total_bovins,0
"6.9e+05,6.92e+05",690000,692000,total_caprins,0
"6.9e+05,6.92e+05",690000,692000,total_equides,0
"6.9e+05,6.92e+05",690000,692000,total_ovins,0
"6.9e+05,6.92e+05",690000,692000,total_population,7.84939343025504
"6.9e+05,6.92e+05",690000,692000,total_porcins,0
"6.92e+05,6.94e+05",692000,694000,total_bovins,0
"6.92e+05,6.94e+05",692000,694000,total_caprins,0
"6.92e+05,6.94e+05",692000,694000,total_equides,0.46067648202348
"6.92e+05,6.94e+05",692000,694000,total_ovins,0
"6.92e+05,6.94e+05",692000,694000,total_population,8.0434552577225
"6.92e+05,6.94e+05",692000,694000,total_porcins,0
"6.94e+05,6.96e+05",694000,696000,total_bovins,0
"6.94e+05,6.96e+05",694000,696000,total_caprins,0
"6.94e+05,6.96e+05",694000,696000,total_equides,3.62901533581873
"6.94e+05,6.96e+05",694000,696000,total_ovins,0
"6.94e+05,6.96e+05",694000,696000,total_population,8.60205769235153
"6.94e+05,6.96e+05",694000,696000,total_porcins,0
"6.96e+05,6.98e+05",696000,698000,total_bovins,0
"6.96e+05,6.98e+05",696000,698000,total_caprins,0
"6.96e+05,6.98e+05",696000,698000,total_equides,4.30279293813732
"6.96e+05,6.98e+05",696000,698000,total_ovins,0
"6.96e+05,6.98e+05",696000,698000,total_population,8.07769928837072
"6.96e+05,6.98e+05",696000,698000,total_porcins,0
"6.98e+05,7e+05",698000,700000,total_bovins,0
"6.98e+05,7e+05",698000,700000,total_caprins,0
"6.98e+05,7e+05",698000,700000,total_equides,4.87988119147203
"6.98e+05,7e+05",698000,700000,total_ovins,0
"6.98e+05,7e+05",698000,700000,total_population,6.92398404032621
"6.98e+05,7e+05",698000,700000,total_porcins,0
"7e+05,7.02e+05",700000,702000,total_bovins,0
"7e+05,7.02e+05",700000,702000,total_caprins,0
"7e+05,7.02e+05",700000,702000,total_equides,4.26073000584271
"7e+05,7.02e+05",700000,702000,total_ovins,0
"7e+05,7.02e+05",700000,702000,total_population,6.42648394566982
"7e+05,7.02e+05",700000,702000,total_porcins,0
"7.02e+05,7.04e+05",702000,704000,total_bovins,0
"7.02e+05,7.04e+05",702000,704000,total_caprins,0
"7.02e+05,7.04e+05",702000,704000,total_equides,0.0131203718251227
"7.02e+05,7.04e+05",702000,704000,total_ovins,0
"7.02e+05,7.04e+05",702000,704000,total_population,5.09340806074795
"7.02e+05,7.04e+05",702000,704000,total_porcins,0
"7.04e+05,7.06e+05",704000,706000,total_bovins,0
"7.04e+05,7.06e+05",704000,706000,total_caprins,0
"7.04e+05,7.06e+05",704000,706000,total_equides,0
"7.04e+05,7.06e+05",704000,706000,total_ovins,0
"7.04e+05,7.06e+05",704000,706000,total_population,5.74422998786974
"7.04e+05,7.06e+05",704000,706000,total_porcins,0
"7.06e+05,7.08e+05",706000,708000,total_bovins,0
"7.06e+05,7.08e+05",706000,708000,total_caprins,0
"7.06e+05,7.08e+05",706000,708000,total_equides,0
"7.06e+05,7.08e+05",706000,708000,total_ovins,0
"7.06e+05,7.08e+05",706000,708000,total_population,6.07841930555881
"7.06e+05,7.08e+05",706000,708000,total_porcins,0
"7.08e+05,7.1e+05",708000,710000,total_bovins,0
"7.08e+05,7.1e+05",708000,710000,total_caprins,0
"7.08e+05,7.1e+05",708000,710000,total_equides,0
"7.08e+05,7.1e+05",708000,710000,total_ovins,0
"7.08e+05,7.1e+05",708000,710000,total_population,4.93423670773676
"7.08e+05,7.1e+05",708000,710000,total_porcins,0
"7.1e+05,7.12e+05",710000,712000,total_bovins,0
"7.1e+05,7.12e+05",710000,712000,total_caprins,0
"7.1e+05,7.12e+05",710000,712000,total_equides,0
"7.1e+05,7.12e+05",710000,712000,total_ovins,0
"7.1e+05,7.12e+05",710000,712000,total_population,3.96982346099097
"7.1e+05,7.12e+05",710000,712000,total_porcins,0
"7.12e+05,7.14e+05",712000,714000,total_bovins,0
"7.12e+05,7.14e+05",712000,714000,total_caprins,0
"7.12e+05,7.14e+05",712000,714000,total_equides,0
"7.12e+05,7.14e+05",712000,714000,total_ovins,0
"7.12e+05,7.14e+05",712000,714000,total_population,4.0012564095776
"7.12e+05,7.14e+05",712000,714000,total_porcins,0
"7.14e+05,7.16e+05",714000,716000,total_bovins,0
"7.14e+05,7.16e+05",714000,716000,total_caprins,0
"7.14e+05,7.16e+05",714000,716000,total_equides,0
"7.14e+05,7.16e+05",714000,716000,total_ovins,0.00438758096390669
"7.14e+05,7.16e+05",714000,716000,total_population,6.81836603024395
"7.14e+05,7.16e+05",714000,716000,total_porcins,0
"7.16e+05,7.18e+05",716000,718000,total_bovins,0
"7.16e+05,7.18e+05",716000,718000,total_caprins,0
"7.16e+05,7.18e+05",716000,718000,total_equides,0
"7.16e+05,7.18e+05",716000,718000,total_ovins,0
"7.16e+05,7.18e+05",716000,718000,total_population,9.12532639255744
"7.16e+05,7.18e+05",716000,718000,total_porcins,0
"7.18e+05,7.2e+05",718000,720000,total_bovins,0
"7.18e+05,7.2e+05",718000,720000,total_caprins,0
"7.18e+05,7.2e+05",718000,720000,total_equides,0
"7.18e+05,7.2e+05",718000,720000,total_ovins,0
"7.18e+05,7.2e+05",718000,720000,total_population,8.95949846306232
"7.18e+05,7.2e+05",718000,720000,total_porcins,0
"7.2e+05,7.22e+05",720000,722000,total_bovins,0
"7.2e+05,7.22e+05",720000,722000,total_caprins,0
"7.2e+05,7.22e+05",720000,722000,total_equides,0
"7.2e+05,7.22e+05",720000,722000,total_ovins,0
"7.2e+05,7.22e+05",720000,722000,total_population,8.86491349762662
"7.2e+05,7.22e+05",720000,722000,total_porcins,0
"7.22e+05,7.24e+05",722000,724000,total_bovins,0.00907507451491785
"7.22e+05,7.24e+05",722000,724000,total_caprins,0
"7.22e+05,7.24e+05",722000,724000,total_equides,0.0085932121512939
"7.22e+05,7.24e+05",722000,724000,total_ovins,0
"7.22e+05,7.24e+05",722000,724000,total_population,8.28600763584958
"7.22e+05,7.24e+05",722000,724000,total_porcins,0
"7.24e+05,7.26e+05",724000,726000,total_bovins,0.71346332119742
"7.24e+05,7.26e+05",724000,726000,total_caprins,0
"7.24e+05,7.26e+05",724000,726000,total_equides,0.675580312992248
"7.24e+05,7.26e+05",724000,726000,total_ovins,0
"7.24e+05,7.26e+05",724000,726000,total_population,15.0713648427195
"7.24e+05,7.26e+05",724000,726000,total_porcins,0
"7.26e+05,7.28e+05",726000,728000,total_bovins,2.3724767875077
"7.26e+05,7.28e+05",726000,728000,total_caprins,0
"7.26e+05,7.28e+05",726000,728000,total_equides,2.24650456870199
"7.26e+05,7.28e+05",726000,728000,total_ovins,0
"7.26e+05,7.28e+05",726000,728000,total_population,30.4712100532173
"7.26e+05,7.28e+05",726000,728000,total_porcins,0
"7.28e+05,7.3e+05",728000,730000,total_bovins,2.32924063349833
"7.28e+05,7.3e+05",728000,730000,total_caprins,0
"7.28e+05,7.3e+05",728000,730000,total_equides,2.20556413968426
"7.28e+05,7.3e+05",728000,730000,total_ovins,0
"7.28e+05,7.3e+05",728000,730000,total_population,30.2813335762493
"7.28e+05,7.3e+05",728000,730000,total_porcins,0
"7.3e+05,7.32e+05",730000,732000,total_bovins,2.26632539831613
"7.3e+05,7.32e+05",730000,732000,total_caprins,0
"7.3e+05,7.32e+05",730000,732000,total_equides,2.14598953645864
"7.3e+05,7.32e+05",730000,732000,total_ovins,0
"7.3e+05,7.32e+05",730000,732000,total_population,29.7521680616003
"7.3e+05,7.32e+05",730000,732000,total_porcins,0
"7.32e+05,7.34e+05",732000,734000,total_bovins,1.10551736820359
"7.32e+05,7.34e+05",732000,734000,total_caprins,0
"7.32e+05,7.34e+05",732000,734000,total_equides,1.04681733095384
"7.32e+05,7.34e+05",732000,734000,total_ovins,0
"7.32e+05,7.34e+05",732000,734000,total_population,20.0564933770571
"7.32e+05,7.34e+05",732000,734000,total_porcins,0
"7.34e+05,7.36e+05",734000,736000,total_bovins,0
"7.34e+05,7.36e+05",734000,736000,total_caprins,0
"7.34e+05,7.36e+05",734000,736000,total_equides,0
"7.34e+05,7.36e+05",734000,736000,total_ovins,0
"7.34e+05,7.36e+05",734000,736000,total_population,11.5200384181625
"7.34e+05,7.36e+05",734000,736000,total_porcins,0
"7.36e+05,7.38e+05",736000,738000,total_bovins,0
"7.36e+05,7.38e+05",736000,738000,total_caprins,0
"7.36e+05,7.38e+05",736000,738000,total_equides,0
"7.36e+05,7.38e+05",736000,738000,total_ovins,0
"7.36e+05,7.38e+05",736000,738000,total_population,21.8191517025513
"7.36e+05,7.38e+05",736000,738000,total_porcins,0
"7.38e+05,7.4e+05",738000,740000,total_bovins,0
"7.38e+05,7.4e+05",738000,740000,total_caprins,0
"7.38e+05,7.4e+05",738000,740000,total_equides,0
"7.38e+05,7.4e+05",738000,740000,total_ovins,0
"7.38e+05,7.4e+05",738000,740000,total_population,25.6413254272659
"7.38e+05,7.4e+05",738000,740000,total_porcins,0
"7.4e+05,7.42e+05",740000,742000,total_bovins,0
"7.4e+05,7.42e+05",740000,742000,total_caprins,0
"7.4e+05,7.42e+05",740000,742000,total_equides,0
"7.4e+05,7.42e+05",740000,742000,total_ovins,0
"7.4e+05,7.42e+05",740000,742000,total_population,27.3462147234535
"7.4e+05,7.42e+05",740000,742000,total_porcins,0
"7.42e+05,7.44e+05",742000,744000,total_bovins,0
"7.42e+05,7.44e+05",742000,744000,total_caprins,0
"7.42e+05,7.44e+05",742000,744000,total_equides,0
"7.42e+05,7.44e+05",742000,744000,total_ovins,0
"7.42e+05,7.44e+05",742000,744000,total_population,136.456468597346
"7.42e+05,7.44e+05",742000,744000,total_porcins,0
"7.44e+05,7.46e+05",744000,746000,total_bovins,0
"7.44e+05,7.46e+05",744000,746000,total_caprins,0
"7.44e+05,7.46e+05",744000,746000,total_equides,0
"7.44e+05,7.46e+05",744000,746000,total_ovins,0
"7.44e+05,7.46e+05",744000,746000,total_population,150.769553368572
"7.44e+05,7.46e+05",744000,746000,total_porcins,0
"7.46e+05,7.48e+05",746000,748000,total_bovins,0
"7.46e+05,7.48e+05",746000,748000,total_caprins,0
"7.46e+05,7.48e+05",746000,748000,total_equides,0
"7.46e+05,7.48e+05",746000,748000,total_ovins,0
"7.46e+05,7.48e+05",746000,748000,total_population,233.091631172377
"7.46e+05,7.48e+05",746000,748000,total_porcins,0
,,,total_bovins,0
,,,total_caprins,0
,,,total_equides,0
,,,total_ovins,0
,,,total_population,135.031746131703
,,,total_porcins,0
