interval,interval_min,interval_max,CODE_CULTU,CODE_GROUP,area_vect,pct_area_vect
"72000,74000",72000,74000,000,0,2502876.14509293,0.625417948887945
"72000,74000",72000,74000,BFS,28,3101.56211404596,0.000775017421264829
"72000,74000",72000,74000,BOR,28,1580.12376336611,0.000394840857391622
"72000,74000",72000,74000,BTH,1,462993.049266408,0.11569256584641
"72000,74000",72000,74000,J5M,11,50816.7984770405,0.0126980865333161
"72000,74000",72000,74000,J6S,11,60343.3553911448,0.0150785797498361
"72000,74000",72000,74000,MCT,28,20046.3086346211,0.00500916565672646
"72000,74000",72000,74000,MIS,2,32415.0357235053,0.0080998595136522
"72000,74000",72000,74000,ORH,3,273690.307248013,0.0683896528100905
"72000,74000",72000,74000,ORP,3,309935.23311677,0.0774465241374539
"72000,74000",72000,74000,PHI,8,61027.6548150815,0.0152495722869549
"72000,74000",72000,74000,SBO,28,722.573281612073,0.000180556397324357
"72000,74000",72000,74000,TRN,6,222377.524609662,0.0555676299016343
"74000,76000",74000,76000,000,0,3107393.68316264,0.783245698554595
"74000,76000",74000,76000,BTH,1,276946.557503626,0.0698067969532088
"74000,76000",74000,76000,J6S,11,94203.2852111148,0.023744760224981
"74000,76000",74000,76000,ORP,3,148810.286080488,0.037508931393139
"74000,76000",74000,76000,SOJ,7,339975.582760848,0.0856938128740763
"76000,78000",76000,78000,000,0,2333888.40089427,0.578310892479061
"76000,78000",76000,78000,BTH,1,1013315.67596841,0.251088052328371
"76000,78000",76000,78000,BTN,24,191451.4035425,0.0474394714017211
"76000,78000",76000,78000,J5M,11,103347.636534491,0.0256083640918574
"76000,78000",76000,78000,J6S,11,18853.919912534,0.00467178604048439
"76000,78000",76000,78000,MCT,28,50019.4674487561,0.0123942528059755
"76000,78000",76000,78000,ORH,3,12790.785125942,0.00316941048203381
"76000,78000",76000,78000,ORP,3,69057.1069538214,0.0171115624633912
"76000,78000",76000,78000,SNE,28,87408.1480161493,0.0216587408677264
"76000,78000",76000,78000,TRE,16,22377.2755950019,0.00554483334149007
"76000,78000",76000,78000,TRN,6,133188.679286811,0.033002633697888
"78000,80000",78000,80000,000,0,2522283.95989895,0.630433997767244
"78000,80000",78000,80000,BTA,28,2489.08234858792,0.000622135398210689
"78000,80000",78000,80000,BTH,1,253457.796991773,0.0633506832550303
"78000,80000",78000,80000,J5M,11,183089.912564875,0.0457625340224397
"78000,80000",78000,80000,J6P,11,8282.74239220377,0.0020702357394377
"78000,80000",78000,80000,J6S,11,325762.566603922,0.0814229485863505
"78000,80000",78000,80000,LIP,7,19081.5909659762,0.00476936136759229
"78000,80000",78000,80000,ORH,3,164411.260021148,0.0410938853757112
"78000,80000",78000,80000,ORP,3,155101.371586933,0.0387669189129088
"78000,80000",78000,80000,SNE,28,161677.255401785,0.0404105327122117
"78000,80000",78000,80000,SOG,4,6744.52557977429,0.00168576508113341
"78000,80000",78000,80000,SPH,17,37588.4039089782,0.00939505944722276
"78000,80000",78000,80000,TRN,6,160898.724754368,0.0402159423345069
"80000,82000",80000,82000,000,0,1236493.18579825,0.308960894406418
"80000,82000",80000,82000,BTH,1,927646.046930799,0.231789673929576
"80000,82000",80000,82000,BTP,1,1181.70524613955,0.000295271105385294
"80000,82000",80000,82000,J5M,11,104311.532579186,0.0260641827813744
"80000,82000",80000,82000,J6P,11,21476.4455634535,0.00536629065664581
"80000,82000",80000,82000,J6S,11,337068.581012627,0.0842228743854602
"80000,82000",80000,82000,LIP,7,248249.510833132,0.0620297724111154
"80000,82000",80000,82000,MLG,16,291.611940398347,0.0000728646845448649
"80000,82000",80000,82000,ORH,3,224765.642682214,0.0561618897641553
"80000,82000",80000,82000,ORP,3,6591.03578590625,0.00164689327435612
"80000,82000",80000,82000,SNE,28,558358.391045321,0.139516262505986
"80000,82000",80000,82000,SOG,4,161256.897787495,0.0402930448318361
"80000,82000",80000,82000,TRN,6,172254.733365242,0.0430410592614037
"80000,82000",80000,82000,VRG,20,2157.23734035657,0.000539026001743158
"82000,84000",82000,84000,000,0,994950.220082822,0.248606868255537
"82000,84000",82000,84000,BTH,1,1450815.90645294,0.362513411865528
"82000,84000",82000,84000,BTN,24,157911.088607056,0.0394570305217429
"82000,84000",82000,84000,J5M,11,8477.83607721506,0.00211834545507693
"82000,84000",82000,84000,J6S,11,42150.2476198502,0.0105320254676601
"82000,84000",82000,84000,LUZ,16,12519.9942375268,0.00312835405746209
"82000,84000",82000,84000,MIS,2,67586.7032511113,0.0168877982956538
"82000,84000",82000,84000,ORH,3,473520.341343041,0.118317888413339
"82000,84000",82000,84000,ORP,3,112795.724765568,0.0281841154668494
"82000,84000",82000,84000,PHI,8,73770.4901674383,0.01843293278399
"82000,84000",82000,84000,PPH,18,1809.61422405136,0.00045216586308673
"82000,84000",82000,84000,SNE,28,127720.846347881,0.0319134354469011
"82000,84000",82000,84000,TRN,6,478073.692450037,0.119455628107174
"84000,86000",84000,86000,000,0,456967.636879965,0.114125127252975
"84000,86000",84000,86000,BDH,4,60851.6177334068,0.0151973532847769
"84000,86000",84000,86000,BTH,1,1400291.81188658,0.349715096486873
"84000,86000",84000,86000,BTN,24,230015.806601614,0.0574451691542882
"84000,86000",84000,86000,CZH,5,84589.3598191869,0.0211257224242956
"84000,86000",84000,86000,FVL,8,70852.8925729021,0.0176951160837849
"84000,86000",84000,86000,J5M,11,17701.119518348,0.00442075620791114
"84000,86000",84000,86000,J6S,11,18821.6714016488,0.00470060781217006
"84000,86000",84000,86000,MCT,28,3248.42537696729,0.000811276181502474
"84000,86000",84000,86000,MIS,2,325666.53628613,0.0813334072177483
"84000,86000",84000,86000,MLG,16,18422.0049423892,0.00460079333551878
"84000,86000",84000,86000,MOT,24,15778.8846500702,0.00394068873431469
"84000,86000",84000,86000,ORH,3,387602.758628136,0.0968016344747405
"84000,86000",84000,86000,PHI,8,10189.9808925145,0.00254489108682566
"84000,86000",84000,86000,PPH,18,20416.8581605926,0.00509899683835956
"84000,86000",84000,86000,PPR,8,15566.2905890878,0.00388759454928991
"84000,86000",84000,86000,SNE,28,4.69133343920112,0.00000117163444963085
"84000,86000",84000,86000,SOJ,7,244129.679183358,0.0609700303795198
"84000,86000",84000,86000,TRN,6,622975.093782017,0.155584566860656
"86000,88000",86000,88000,000,0,655353.749358608,0.163876947061262
"86000,88000",86000,88000,BDH,4,95847.5852408136,0.0239675284803531
"86000,88000",86000,88000,BTH,1,1389812.70346957,0.347534843669482
"86000,88000",86000,88000,BTN,24,67322.6403709334,0.0168346160877075
"86000,88000",86000,88000,CZH,5,404511.913305997,0.101151748147279
"86000,88000",86000,88000,J5M,11,20052.2612632689,0.00501424362142645
"86000,88000",86000,88000,J6S,11,45217.8217445214,0.0113071125136689
"86000,88000",86000,88000,MOT,24,122.398288800148,0.0000306067645355228
"86000,88000",86000,88000,ORH,3,744263.782017301,0.186109679733477
"86000,88000",86000,88000,ORP,3,200104.088270434,0.0500377805304843
"86000,88000",86000,88000,PPR,8,129297.61796487,0.032332002243237
"86000,88000",86000,88000,SRS,4,15109.6962699257,0.00377831193940942
"86000,88000",86000,88000,TRN,6,183700.926325316,0.0459360261659929
"86000,88000",86000,88000,TTH,4,48194.6220674301,0.0120514875163398
"86000,88000",86000,88000,VRG,20,148.227261021035,0.0000370655253458968
"88000,90000",88000,90000,000,0,451780.392503544,0.11288889341624
"88000,90000",88000,90000,BTH,1,1488626.73043902,0.371971486805458
"88000,90000",88000,90000,BTN,24,85963.5084312053,0.0214801826329819
"88000,90000",88000,90000,CZH,5,482195.293352538,0.120488834797451
"88000,90000",88000,90000,J5M,11,1850.45200300403,0.000462382791296882
"88000,90000",88000,90000,J6S,11,10075.448624877,0.00251760869840234
"88000,90000",88000,90000,LUZ,16,1957.01464601792,0.000489010194895974
"88000,90000",88000,90000,ORH,3,959986.672673162,0.239877238965304
"88000,90000",88000,90000,ORP,3,245089.191209137,0.0612418069552757
"88000,90000",88000,90000,PPR,8,152024.747113932,0.03798727381344
"88000,90000",88000,90000,PRL,18,5509.58013420599,0.00137670960240651
"88000,90000",88000,90000,PTC,25,1016.09986263979,0.000253898555575095
"88000,90000",88000,90000,SNE,28,1852.68945602467,0.000462941876196896
"88000,90000",88000,90000,TRN,6,114063.684930723,0.0285017308950762
"90000,92000",90000,92000,000,0,711080.988263865,0.17767374237848
"90000,92000",90000,92000,BTH,1,1671045.95059438,0.417534700869172
"90000,92000",90000,92000,CZH,5,322240.62902484,0.0805164242191685
"90000,92000",90000,92000,J5M,11,103631.085632393,0.0258937070670488
"90000,92000",90000,92000,J6P,11,2380.58527390449,0.000594823236236993
"90000,92000",90000,92000,J6S,11,42850.4334611981,0.0107067928987661
"90000,92000",90000,92000,ORH,3,801473.028551105,0.200259484852445
"90000,92000",90000,92000,ORP,3,39563.0174013416,0.00988538503700354
"90000,92000",90000,92000,PPH,18,26195.593773876,0.0065453432962602
"90000,92000",90000,92000,SGH,4,50755.1067898739,0.0126818884445129
"90000,92000",90000,92000,SNE,28,69.6039162736852,0.0000173915327405084
"90000,92000",90000,92000,TRN,6,230886.60420473,0.0576903161681647
"92000,94000",92000,94000,000,0,1059515.89945279,0.264739623872435
"92000,94000",92000,94000,BOR,28,2512.75476711872,0.000627858206067739
"92000,94000",92000,94000,BTH,1,1196643.15378225,0.299003402030545
"92000,94000",92000,94000,BTN,24,102746.237441017,0.0256730458396059
"92000,94000",92000,94000,CZH,5,552238.333791429,0.137986951258957
"92000,94000",92000,94000,J5M,11,13047.2462311717,0.00326009554136505
"92000,94000",92000,94000,J6S,11,41550.8304328008,0.0103822427073046
"92000,94000",92000,94000,LUZ,16,113019.590632803,0.0282400329525946
"92000,94000",92000,94000,ORH,3,626106.18260343,0.156444198121279
"92000,94000",92000,94000,ORP,3,242577.894507491,0.0606125689900906
"92000,94000",92000,94000,PPH,18,6375.02498658933,0.00159291778254454
"92000,94000",92000,94000,SNE,28,5983.15909951078,0.00149500285025595
"92000,94000",92000,94000,TRN,6,39789.1721952255,0.00994205984695454
"94000,96000",94000,96000,000,0,721368.239519458,0.180237273440188
"94000,96000",94000,96000,AVH,4,232136.636335359,0.0580004387586197
"94000,96000",94000,96000,BTH,1,1358573.09334635,0.339445926087716
"94000,96000",94000,96000,BTN,24,229131.867848804,0.0572496831116889
"94000,96000",94000,96000,CZH,5,515692.179227712,0.128848135011251
"94000,96000",94000,96000,EPE,4,215273.459392907,0.0537870940795252
"94000,96000",94000,96000,J5M,11,10497.1006664564,0.00262275035065256
"94000,96000",94000,96000,J6P,11,3473.22289335914,0.000867801200626891
"94000,96000",94000,96000,J6S,11,675.033454657067,0.000168660307846862
"94000,96000",94000,96000,LEC,15,85657.6028410447,0.0214019580287828
"94000,96000",94000,96000,LUZ,16,12120.2675945833,0.00302830630035555
"94000,96000",94000,96000,ORH,3,152598.722549367,0.0381275140434177
"94000,96000",94000,96000,ORP,3,117568.666894686,0.029375088619388
"94000,96000",94000,96000,PHI,8,54978.3878095597,0.0137366107544925
"94000,96000",94000,96000,PPH,18,9926.93972901441,0.0024802929382565
"94000,96000",94000,96000,PPR,8,220207.852735429,0.0550199756418326
"94000,96000",94000,96000,PTC,25,738.809656148776,0.00018459509404551
"94000,96000",94000,96000,TRE,16,909.668305821717,0.000227284937420424
"94000,96000",94000,96000,TRN,6,60797.7712775209,0.0151906112938938
"96000,98000",96000,98000,000,0,1413099.84749587,0.353187161595931
"96000,98000",96000,98000,BTH,1,638958.750247917,0.15969998707229
"96000,98000",96000,98000,CHT,4,47944.4602961096,0.011983136135949
"96000,98000",96000,98000,CZH,5,460575.792425458,0.115115331103325
"96000,98000",96000,98000,EPE,4,83494.2393327374,0.0208683720770319
"96000,98000",96000,98000,J5M,11,14995.3094785793,0.00374789566454006
"96000,98000",96000,98000,J6S,11,19790.056781004,0.00494628457761937
"96000,98000",96000,98000,LEC,15,89933.9564276589,0.0224779012311583
"96000,98000",96000,98000,LIP,7,4210.56820314378,0.0010523804351191
"96000,98000",96000,98000,LUZ,16,6906.30110640096,0.0017261461666839
"96000,98000",96000,98000,MIS,2,11192.353265048,0.00279739290062645
"96000,98000",96000,98000,ORH,3,65409.4698097245,0.0163483033591219
"96000,98000",96000,98000,ORP,3,156796.342202572,0.0391893433074004
"96000,98000",96000,98000,PHI,8,325584.77826927,0.0813759649748319
"96000,98000",96000,98000,PPH,18,10412.9669762179,0.00260259475410729
"96000,98000",96000,98000,PRL,18,6813.75034369528,0.00170301422647353
"96000,98000",96000,98000,SGH,4,56747.241253214,0.0141832844311313
"96000,98000",96000,98000,SRS,4,40060.6978623283,0.0100126853701251
"96000,98000",96000,98000,TRE,16,213768.513681537,0.0534288463193566
"96000,98000",96000,98000,TRN,6,334298.98132055,0.0835539742971782
"98000,1e+05",98000,100000,000,0,986423.565524326,0.246500842282636
"98000,1e+05",98000,100000,BTA,28,2355.51392755634,0.000588627631622411
"98000,1e+05",98000,100000,BTH,1,666359.184017965,0.166518832136668
"98000,1e+05",98000,100000,CZH,5,874784.963626222,0.218603080752059
"98000,1e+05",98000,100000,J5M,11,6173.45144170764,0.00154270541921107
"98000,1e+05",98000,100000,J6S,11,41666.0472506757,0.0104120745903108
"98000,1e+05",98000,100000,LEC,15,5012.75068123639,0.00125265383782759
"98000,1e+05",98000,100000,LUZ,16,57974.2896900959,0.0144873984551961
"98000,1e+05",98000,100000,ORH,3,185981.303934956,0.0464755199197024
"98000,1e+05",98000,100000,ORP,3,68709.7628686503,0.0171701234764801
"98000,1e+05",98000,100000,PHI,8,129503.23571361,0.0323620174917083
"98000,1e+05",98000,100000,SOG,4,53512.2683588117,0.0133723683049786
"98000,1e+05",98000,100000,TRE,16,150.42755067721,0.0000375908678993656
"98000,1e+05",98000,100000,TRN,6,866568.710514744,0.216549892463406
"98000,1e+05",98000,100000,TTH,4,56529.169758765,0.0141262723702945
"1e+05,1.02e+05",100000,102000,000,0,1124862.01733242,0.281068109940819
"1e+05,1.02e+05",100000,102000,AVP,4,126950.899649545,0.031721090115926
"1e+05,1.02e+05",100000,102000,BTH,1,1731556.20137812,0.432662158805765
"1e+05,1.02e+05",100000,102000,J5M,11,35510.4030749906,0.00887294772312923
"1e+05,1.02e+05",100000,102000,J6S,11,24210.5033252605,0.00604945344895214
"1e+05,1.02e+05",100000,102000,LEC,15,86108.9276547772,0.0215159487759703
"1e+05,1.02e+05",100000,102000,LUZ,16,50966.4519841038,0.0127349346931751
"1e+05,1.02e+05",100000,102000,ORH,3,265754.086059132,0.0664036988775096
"1e+05,1.02e+05",100000,102000,ORP,3,262.259800989181,0.000065530585477757
"1e+05,1.02e+05",100000,102000,SNE,28,1518.48342883401,0.000379421885300178
"1e+05,1.02e+05",100000,102000,TRN,6,554397.398694485,0.138526705147976
"1.02e+05,1.04e+05",102000,104000,000,0,713385.35240838,0.185302226967138
"1.02e+05,1.04e+05",102000,104000,BFS,28,1185.19128926874,0.000307854071494631
"1.02e+05,1.04e+05",102000,104000,BTH,1,1129343.39938054,0.293347552216149
"1.02e+05,1.04e+05",102000,104000,CZH,5,289396.227554406,0.0751708249414992
"1.02e+05,1.04e+05",102000,104000,J5M,11,1257.16534531675,0.000326549371061027
"1.02e+05,1.04e+05",102000,104000,J6S,11,147398.092715549,0.0382867334445414
"1.02e+05,1.04e+05",102000,104000,LUZ,16,7719.70165973343,0.00200519663634982
"1.02e+05,1.04e+05",102000,104000,MIS,2,129843.459648287,0.033726908113151
"1.02e+05,1.04e+05",102000,104000,ORH,3,348822.763052664,0.0906068993318591
"1.02e+05,1.04e+05",102000,104000,ORP,3,461996.77013,0.12000390822113
"1.02e+05,1.04e+05",102000,104000,PPH,18,28608.6918117146,0.00743112300446073
"1.02e+05,1.04e+05",102000,104000,SGH,4,76548.7783570318,0.0198835861337559
"1.02e+05,1.04e+05",102000,104000,SOJ,7,9476.91318376618,0.00246163326986958
"1.02e+05,1.04e+05",102000,104000,TRN,6,504865.194078903,0.13113900427754
"1.04e+05,1.06e+05",104000,106000,000,0,791943.084717624,0.190764406803356
"1.04e+05,1.06e+05",104000,106000,BOR,28,437.976069090073,0.000105500315144269
"1.04e+05,1.06e+05",104000,106000,BTA,28,11750.9712792923,0.00283059112291733
"1.04e+05,1.06e+05",104000,106000,BTH,1,1032440.94238581,0.248695881982418
"1.04e+05,1.06e+05",104000,106000,CZH,5,45513.4863267955,0.0109633550544603
"1.04e+05,1.06e+05",104000,106000,J5M,11,13646.7017481824,0.00328723744679529
"1.04e+05,1.06e+05",104000,106000,J6S,11,153455.559003185,0.0369645991597462
"1.04e+05,1.06e+05",104000,106000,MIS,2,1379957.43679644,0.332406162670411
"1.04e+05,1.06e+05",104000,106000,ORH,3,41314.3441379368,0.00995185955156537
"1.04e+05,1.06e+05",104000,106000,ORP,3,86816.7397624588,0.0209125430614651
"1.04e+05,1.06e+05",104000,106000,PTR,19,17993.4328001207,0.00433428437056808
"1.04e+05,1.06e+05",104000,106000,SGH,4,56541.8806969998,0.0136198907962625
"1.04e+05,1.06e+05",104000,106000,SNE,28,228652.587537079,0.055078169211006
"1.04e+05,1.06e+05",104000,106000,TCR,28,67072.0323181041,0.016156409097026
"1.04e+05,1.06e+05",104000,106000,VRG,20,223882.358013308,0.0539291093568594
"1.06e+05,1.08e+05",106000,108000,000,0,313262.184366592,0.0782654161643188
"1.06e+05,1.08e+05",106000,108000,BTH,1,1193154.120825,0.298097595160929
"1.06e+05,1.08e+05",106000,108000,BTN,24,12518.7687573358,0.003127688867518
"1.06e+05,1.08e+05",106000,108000,CZH,5,520037.372954698,0.129926124015239
"1.06e+05,1.08e+05",106000,108000,J5M,11,7851.05711135455,0.00196150790875839
"1.06e+05,1.08e+05",106000,108000,J6S,11,15753.6060198445,0.00393588052680176
"1.06e+05,1.08e+05",106000,108000,MIS,2,183685.754851908,0.0458920443142859
"1.06e+05,1.08e+05",106000,108000,ORH,3,874742.004966555,0.218545520243838
"1.06e+05,1.08e+05",106000,108000,ORP,3,304207.006780202,0.0760030708267429
"1.06e+05,1.08e+05",106000,108000,PPH,18,1077.5108136232,0.000269205274234713
"1.06e+05,1.08e+05",106000,108000,PTC,25,136484.067045592,0.0340991758348386
"1.06e+05,1.08e+05",106000,108000,SNE,28,898.679991822224,0.000224526186270231
"1.06e+05,1.08e+05",106000,108000,SOJ,7,179112.18394423,0.0447493834751865
"1.06e+05,1.08e+05",106000,108000,TRN,6,259777.729013699,0.0649028612010377
"1.08e+05,1.1e+05",108000,110000,000,0,473211.409090157,0.118155916000968
"1.08e+05,1.1e+05",108000,110000,BTA,28,6746.69603703456,0.00168457910127024
"1.08e+05,1.1e+05",108000,110000,BTH,1,1703851.58779348,0.42543383616325
"1.08e+05,1.1e+05",108000,110000,CZH,5,684780.452727766,0.170982482876256
"1.08e+05,1.1e+05",108000,110000,J5M,11,7901.2388605685,0.00197285631153295
"1.08e+05,1.1e+05",108000,110000,J6S,11,11434.7939583241,0.00285514788628165
"1.08e+05,1.1e+05",108000,110000,MIS,2,8502.20085485931,0.00212291020616268
"1.08e+05,1.1e+05",108000,110000,ORH,3,782128.979427346,0.195289386984187
"1.08e+05,1.1e+05",108000,110000,PHI,8,14815.4930992976,0.00369927293494314
"1.08e+05,1.1e+05",108000,110000,PTR,19,4192.9226502697,0.00104692872349879
"1.08e+05,1.1e+05",108000,110000,SNE,28,448.458182682982,0.00011197529549196
"1.08e+05,1.1e+05",108000,110000,SRS,4,52037.4173355028,0.0129931962617359
"1.08e+05,1.1e+05",108000,110000,TRN,6,254922.667868583,0.0636515112544217
"1.1e+05,1.12e+05",110000,112000,000,0,1303176.65402884,0.325577341725419
