"";"CANTVILLE";"LPRM_1";"LPRM_2";"LPRM_3";"LPRM_4";"LPRM_5";"LPRM_6";"LPRM_7";"LPRM_8";"LPRM_9";"LPRM_Z";"P13_POP_sup20";"LPRM_1_pct_POP_sup20";"LPRM_2_pct_POP_sup20";"LPRM_3_pct_POP_sup20";"LPRM_4_pct_POP_sup20";"LPRM_5_pct_POP_sup20";"LPRM_6_pct_POP_sup20";"LPRM_7_pct_POP_sup20";"LPRM_8_pct_POP_sup20";"LPRM_9_pct_POP_sup20";"LPRM_Z_pct_POP_sup20"
"69";"0398";10399,6084428944;3556,44279432089;608,635845782029;0;19,1709574071093;173,058228795498;69,3617514173475;0;3,0724883460552;729,995812098996;15559,3463210623;66,8383377315582;22,857276397959;3,91170575693229;0;0,123211843296771;1,11224613955171;0,445788338315048;0;0,0197468986334988;4,69168689375348
"70";"0399";14648,0293237544;4529,46917859026;795,494547928339;0;69,8191346842929;182,059079971065;106,181232468295;3,10593789533956;2,89526504472314;559,990364484114;20897,0440648208;70,0961785710816;21,6751669017888;3,80673240416579;0;0,33411009934094;0,87121929496982;0,508116038512098;0,0148630489829337;0,0138549023284933;2,67975873882963
"71";"0401";3741,57969549131;1960,36250688354;300,758383604086;0;25,3737782230946;57,1280471181287;28,6719348210704;0;0;277,341004157756;6391,21535029899;58,542538318886;30,6727656546863;4,70580894430377;0;0,397010221567759;0,893852639708912;0,448614750866266;0;0;4,33940946998104
"72";"0402";4619,9743255979;2302,11758654601;365,890152279342;5,00454648197192;37,9582795733925;128,207556378999;34,2434456091745;3,94819749987711;0;205,016283504947;7702,36037347161;59,981279784181;29,8884689227856;4,75036397335467;0,0649741928358549;0,492813601712639;1,66452295351656;0,444583789238367;0,0512595789918562;0;2,66173320338349
"73";"0403";5689,89412769036;3235,28899404624;589,134452778752;0;80,1902177438062;111,173493640487;13,8548701095232;0;0;72,3843282016359;9791,9204842108;58,1080507839617;33,0403928347156;6,01653632429629;0;0,81894269743214;1,13535944067103;0,141492878050468;0;0;0,739225040872764
"74";"0404";749,867381954321;402,579350712367;73,895557556311;3,96124031007752;7,89106487148103;8,99428883248459;15,0991455672212;3,92982456140351;0;71,6909578239281;1337,90881218959;56,0477197789813;30,090193520253;5,52321330744321;0,296077002706532;0,589805882103928;0,672264712702259;1,12856312998718;0,293728879397396;0;5,35843378642526
"75";"0405";2317,36649362266;1501,93215352283;252,313519759989;4,06274178806724;54,1840906495578;16,9752720934529;8,05620846630524;0;0;228,060867729788;4382,95134763265;52,8722842172166;34,2675981181964;5,75670363980358;0,0926942022813381;1,23624668293031;0,387302316340375;0,183807846068303;0;0;5,20336297716308
"76";"0406";4988,86060624359;2525,4581804662;417,557240691992;9,17966443871978;55,7069090639142;117,880164692547;30,1072051621613;4;0;383,272861960818;8532,02283271994;58,4721900545264;29,5997588143011;4,8940005070155;0,107590715809106;0,652915611644645;1,3816203613577;0,352873002715153;0,046882199900593;0;4,49216873272986
"77";"0407";1678,21962616822;1178,8738317757;140;0;48,8364485981308;40,8364485981308;4;0;0;0;3090,76635514019;54,297848278865;38,1417970923341;4,52962093906481;0;1,58007571542611;1,32124023319384;0,129417741116137;0;0;0
"78";"0408";1393,93585038222;853,659333629376;121,172150697282;4,05595975347434;31,8517346844017;4,01310192935446;0;4,05595975347434;0;56,0000000000008;2468,74409082959;56,4633594693005;34,5786886862994;4,90825076391633;0,164292433895463;1,29019993618287;0,162556416611246;0;0,164292433895463;0;2,26835985989875
"79";"0409";1916;1004;252;0;12;36;12;0;0;108;3340;57,3652694610778;30,059880239521;7,54491017964072;0;0,359281437125749;1,07784431137725;0,359281437125749;0;0;3,23353293413174
"80";"0410";5615,92285221611;3362,33401906828;606,382767188095;4,0495790458602;66,1893450840737;102,465689211526;56,788355614371;12,4837307754547;0;245,002147397346;10071,6184856011;55,7598846724081;33,3842472674599;6,0207082710193;0,040207828082941;0,657186778656293;1,0173706376787;0,563845380914283;0,123949599493885;0;2,43259956428665
