numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,X,date.ok,jour.ok,temp
07149,20181212090000,102490,60,0,80,3.6,272.55,271.950000,96,4500,10,2,2,90,7,80,36,mq,mq,101340,mq,mq,-220,mq,mq,mq,mq,mq,mq,mq,4.700000,4.8,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,7,90,7,7,120,mq,mq,mq,mq,mq,mq,"",2018-12-12T08:00:00Z,2018-12-12,-0.599999999999966
07149,20181212120000,102320,-140,8,100,4.1,277.05,272.450000,72,22000,1,0,0,0,0,mq,30,20,10,101200,mq,mq,-310,mq,mq,mq,mq,mq,mq,mq,6.100000,6.1,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-12T11:00:00Z,2018-12-12,3.90000000000003
07149,20181212150000,102170,-150,6,90,3.7,278.15,273.150000,70,25000,2,0,0,10,1,800,31,20,10,101050,mq,mq,-320,mq,mq,mq,mq,mq,mq,mq,5.600000,6.5,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,8,650,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-12T14:00:00Z,2018-12-12,5
07149,20181212180000,102100,-80,8,80,4.6,275.45,272.650000,82,10770,2,0,0,10,0,8000,30,20,11,100970,mq,mq,-440,272.450000,mq,278.650000,mq,mq,mq,mq,7.200000,8,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,0,8000,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-12T17:00:00Z,2018-12-12,2.30000000000001
07149,20181212210000,102050,-60,6,90,1.9,273.55,272.550000,93,3730,3,2,2,90,7,250,35,mq,mq,100910,mq,mq,-450,mq,mq,mq,mq,mq,mq,mq,3.800000,3.8,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,7,240,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-12T20:00:00Z,2018-12-12,0.400000000000034
07149,20181213000000,101900,-150,6,110,4.6,272.85,271.850000,93,9000,3,1,1,75,6,250,36,20,10,100760,mq,mq,-570,mq,mq,mq,mq,mq,mq,mq,8.300000,8.3,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,6,7,240,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-12T23:00:00Z,2018-12-12,-0.299999999999955
07149,20181213030000,101700,-190,6,70,4,273.25,272.150000,92,3610,10,2,2,100,8,250,mq,mq,mq,100570,mq,mq,-760,mq,mq,mq,mq,mq,mq,mq,7.800000,7.8,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,mq,240,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-13T02:00:00Z,2018-12-13,0.100000000000023
07149,20181213060000,101540,-160,8,80,4.1,273.15,272.050000,92,4510,1,2,2,90,7,450,36,mq,mq,100410,mq,mq,-870,272.350000,mq,275.350000,mq,mq,mq,mq,6.100000,6.2,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,7,300,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-13T05:00:00Z,2018-12-13,0
07149,20181213090000,101480,-60,6,80,5.9,273.85,271.650000,85,7380,1,0,0,0,0,mq,30,20,10,100350,mq,mq,-990,mq,mq,mq,mq,mq,mq,mq,8.800000,9.6,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-13T08:00:00Z,2018-12-13,0.700000000000046
07149,20181213120000,101410,-60,8,90,6.5,276.25,270.950000,68,12400,1,0,0,25,1,800,31,20,12,100290,mq,mq,-910,mq,mq,mq,mq,mq,mq,mq,9.900000,9.9,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,8,720,2,0,8000,mq,mq,mq,mq,mq,mq,"",2018-12-13T11:00:00Z,2018-12-13,3.10000000000002
07149,20181213150000,101430,20,3,80,7.7,276.05,270.350000,66,19640,0,0,0,0,1,800,mq,mq,mq,100310,mq,mq,-740,mq,mq,mq,mq,mq,mq,mq,12.100000,12.1,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,mq,810,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-13T14:00:00Z,2018-12-13,2.90000000000003
07149,20181213180000,101560,120,1,70,6,274.15,270.250000,75,11940,1,0,0,0,0,mq,30,20,10,100430,mq,mq,-540,272.950000,mq,276.950000,mq,mq,mq,mq,8.100000,9,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-13T17:00:00Z,2018-12-13,1
07149,20181213210000,101730,160,1,50,4.8,272.75,269.350000,78,9180,2,0,0,0,0,mq,30,20,10,100590,mq,mq,-320,mq,mq,mq,mq,mq,mq,mq,6.300000,7.8,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-13T20:00:00Z,2018-12-13,-0.399999999999977
07149,20181214000000,101830,100,3,30,2.5,271.15,268.950000,85,8840,2,0,0,0,0,mq,30,20,10,100690,mq,mq,-70,mq,mq,mq,mq,mq,mq,mq,3.600000,5.6,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-13T23:00:00Z,2018-12-13,-2
07149,20181214030000,101870,30,0,50,4.6,270.75,268.450000,84,12000,2,0,0,0,0,mq,30,20,10,100720,mq,mq,150,mq,mq,mq,mq,mq,mq,mq,6.100000,6.9,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-14T02:00:00Z,2018-12-14,-2.39999999999998
07149,20181214060000,101980,110,3,30,3.7,270.75,268.050000,82,12000,2,0,0,0,0,mq,30,20,10,100830,mq,mq,420,270.250000,mq,274.150000,mq,mq,mq,mq,7.000000,7.5,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-14T05:00:00Z,2018-12-14,-2.39999999999998
07149,20181214090000,102180,210,1,30,2.7,272.05,268.550000,77,8270,2,0,0,0,0,mq,30,20,10,101040,mq,mq,690,mq,mq,mq,mq,mq,mq,mq,4.800000,6.1,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-14T08:00:00Z,2018-12-14,-1.09999999999997
07149,20181214120000,102120,-50,8,70,5,274.85,268.150000,61,10110,3,0,0,10,1,800,31,20,10,100990,mq,mq,700,mq,mq,mq,mq,mq,mq,mq,7.600000,8.4,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,8,930,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-14T11:00:00Z,2018-12-14,1.70000000000005
07149,20181214150000,102330,200,1,40,2,274.65,267.250000,58,13270,2,2,2,90,7,1250,35,mq,mq,101190,mq,mq,880,mq,mq,mq,mq,mq,mq,mq,3.900000,4.1,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,6,1080,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-14T14:00:00Z,2018-12-14,1.5
07149,20181214180000,102450,120,1,100,2.6,273.85,267.850000,64,11760,3,2,2,90,7,800,35,mq,mq,101310,mq,mq,880,270.550000,mq,275.450000,mq,mq,mq,mq,4.400000,4.9,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,6,930,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-14T17:00:00Z,2018-12-14,0.700000000000046
07149,20181214210000,102540,90,3,100,1.2,273.25,267.250000,64,11870,3,2,2,100,8,800,35,mq,mq,101400,mq,mq,810,mq,mq,mq,mq,mq,mq,mq,2.300000,4.1,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,6,900,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-14T20:00:00Z,2018-12-14,0.100000000000023
07149,20181215000000,102470,-70,8,120,0.8,273.15,267.750000,67,20000,2,2,2,90,7,800,35,mq,mq,101330,mq,mq,640,mq,mq,mq,mq,mq,mq,mq,1.300000,2.2,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,6,930,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-14T23:00:00Z,2018-12-14,0
07149,20181215030000,102450,-30,5,130,0.9,271.55,267.350000,73,20000,1,1,1,10,1,800,35,20,11,101300,mq,mq,580,mq,mq,mq,mq,mq,mq,mq,1.400000,4.3,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,6,880,1,0,8000,mq,mq,mq,mq,mq,mq,"",2018-12-15T02:00:00Z,2018-12-15,-1.59999999999997
07149,20181215060000,102350,-100,6,130,1.9,270.85,267.850000,80,12000,1,1,1,40,0,8000,30,20,11,101200,mq,mq,370,269.950000,mq,273.850000,mq,mq,mq,mq,3.500000,3.8,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,3,0,8000,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-15T05:00:00Z,2018-12-15,-2.29999999999995
07149,20181215090000,102280,-60,6,130,3.1,272.55,269.050000,77,7110,3,2,2,90,7,3200,30,27,mq,101140,mq,mq,100,mq,mq,mq,mq,mq,mq,mq,4.600000,4.6,-10,4,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,3,3200,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-15T08:00:00Z,2018-12-15,-0.599999999999966
07149,20181215120000,102090,-190,8,150,4.9,273.95,269.250000,71,10000,3,2,2,100,8,2250,30,27,mq,100950,mq,mq,-40,mq,mq,mq,mq,mq,mq,mq,8.200000,9.2,-10,4,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,3,2280,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-15T11:00:00Z,2018-12-15,0.800000000000011
07149,20181215150000,101760,-320,7,140,4.6,273.95,271.350000,83,4610,61,6,6,100,7,1250,35,mq,mq,100630,mq,mq,-560,mq,mq,mq,mq,mq,mq,mq,6.600000,9,-10,4,0.000000,0,-30,0.200000,0.2,0.200000,0.200000,0.200000,mq,mq,mq,mq,3,6,1350,7,6,1590,mq,mq,mq,mq,mq,mq,"",2018-12-15T14:00:00Z,2018-12-15,0.800000000000011
07149,20181215180000,101480,-280,6,170,5.1,273.55,272.550000,93,2750,63,6,6,100,7,250,35,mq,mq,100350,mq,mq,-960,270.550000,mq,274.350000,mq,mq,mq,mq,8.100000,10.2,-10,2,0.000000,0,-60,1.400000,4,4.200000,4.200000,4.200000,mq,mq,mq,mq,5,7,290,7,6,420,mq,mq,mq,mq,mq,mq,"",2018-12-15T17:00:00Z,2018-12-15,0.400000000000034
07149,20181215210000,101090,-380,6,160,4.6,274.45,274.150000,98,1820,61,6,6,100,7,150,37,mq,mq,99970,mq,mq,-1430,mq,mq,mq,mq,mq,mq,mq,7.600000,8.1,-10,2,0.000000,0,-30,3.400000,6.9,10.900000,11.100000,11.100000,mq,mq,mq,mq,7,7,110,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-15T20:00:00Z,2018-12-15,1.30000000000001
07149,20181216000000,101090,0,5,210,2,275.65,275.350000,98,3130,3,2,2,100,7,150,37,mq,mq,99970,mq,mq,-1360,mq,mq,mq,mq,mq,mq,mq,4.100000,4.8,-10,2,0.000000,0,-60,0.000000,2.8,9.700000,13.900000,13.900000,mq,mq,mq,mq,7,7,100,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-15T23:00:00Z,2018-12-15,2.5
07149,20181216030000,101210,120,3,220,1.9,276.05,275.750000,98,500,44,4,4,100,8,80,36,mq,mq,100090,mq,mq,-1210,mq,mq,mq,mq,mq,mq,mq,3.000000,4.9,-10,2,0.000000,0,-30,0.000000,0,2.800000,13.700000,13.900000,mq,mq,mq,mq,6,7,60,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-16T02:00:00Z,2018-12-16,2.90000000000003
07149,20181216060000,101270,60,3,240,3.1,275.85,275.750000,99,180,41,4,4,101,9,80,62,61,60,100150,mq,mq,-1050,273.450000,mq,276.250000,mq,mq,mq,mq,5.500000,5.5,-10,1,0.000000,0,-60,0.000000,0,0.000000,9.700000,13.900000,mq,mq,mq,mq,9,59,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-16T05:00:00Z,2018-12-16,2.70000000000005
07149,20181216090000,101310,50,3,200,2.3,277.45,277.350000,99,300,47,4,4,101,9,mq,62,61,60,100200,mq,mq,-940,mq,mq,mq,mq,mq,mq,mq,4.000000,5.2,-10,1,0.000000,0,-30,0.000000,0,0.000000,2.800000,13.900000,mq,mq,mq,mq,9,59,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-16T08:00:00Z,2018-12-16,4.30000000000001
07149,20181216120000,101260,-40,8,200,3,278.95,278.850000,99,3000,10,2,2,100,8,80,36,mq,mq,100160,mq,mq,-790,mq,mq,mq,mq,mq,mq,mq,4.700000,5.2,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.000000,13.900000,mq,mq,mq,mq,8,7,80,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-16T11:00:00Z,2018-12-16,5.80000000000001
07149,20181216150000,101170,-90,6,180,2.2,279.95,279.850000,99,580,45,mq,mq,101,9,30,mq,mq,mq,100070,mq,mq,-560,mq,mq,mq,mq,mq,mq,mq,3.500000,5.2,-10,1,0.000000,,mq,0.000000,0,0.000000,0.000000,13.700000,mq,mq,mq,mq,0,0,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-16T14:00:00Z,2018-12-16,6.80000000000001
07149,20181216180000,101220,50,3,180,2.7,280.15,279.850000,98,6480,3,2,2,100,7,150,36,mq,mq,100120,mq,mq,-230,275.850000,mq,280.150000,mq,mq,mq,mq,4.700000,6.3,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.000000,9.700000,mq,mq,mq,mq,3,7,170,7,6,310,mq,mq,mq,mq,mq,mq,"",2018-12-16T17:00:00Z,2018-12-16,7
07149,20181216210000,101240,20,3,180,2.8,279.85,279.450000,97,9000,1,2,2,100,7,150,35,mq,mq,100140,mq,mq,170,mq,mq,mq,mq,mq,mq,mq,4.600000,6.1,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,2.800000,mq,mq,mq,mq,5,7,180,7,6,1700,mq,mq,mq,mq,mq,mq,"",2018-12-16T20:00:00Z,2018-12-16,6.70000000000005
07149,20181217000000,101400,160,3,220,3.2,279.95,278.750000,92,8720,61,6,6,100,7,800,35,mq,mq,100300,mq,mq,330,mq,mq,mq,mq,mq,mq,mq,5.500000,7.8,-10,2,0.000000,0,-60,1.200000,1.4,1.400000,1.400000,1.400000,mq,mq,mq,mq,5,6,630,7,6,1300,mq,mq,mq,mq,mq,mq,"",2018-12-16T23:00:00Z,2018-12-16,6.80000000000001
07149,20181217030000,101660,250,3,250,4.3,278.65,277.950000,95,15000,1,0,0,10,1,450,35,23,10,100550,mq,mq,460,mq,mq,mq,mq,mq,mq,mq,6.000000,7.2,-10,2,0.000000,0,-30,0.000000,0.2,1.600000,1.600000,1.600000,mq,mq,mq,mq,1,6,390,1,3,6000,mq,mq,mq,mq,mq,mq,"",2018-12-17T02:00:00Z,2018-12-17,5.5
07149,20181217060000,101940,270,3,250,2.9,277.75,276.850000,94,15000,1,0,0,0,0,mq,30,20,10,100820,mq,mq,670,277.450000,mq,280.750000,mq,mq,mq,mq,4.700000,5.5,-10,1,0.000000,0,-60,0.000000,0,0.200000,1.600000,1.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-17T05:00:00Z,2018-12-17,4.60000000000002
07149,20181217090000,102200,260,1,230,3.6,278.05,277.050000,93,25000,1,0,0,10,1,250,36,20,10,101080,mq,mq,880,mq,mq,mq,mq,mq,mq,mq,5.700000,5.7,-10,1,0.000000,0,-30,0.000000,0,0.000000,1.600000,1.600000,mq,mq,mq,mq,1,7,270,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-17T08:00:00Z,2018-12-17,4.90000000000003
07149,20181217120000,102410,210,1,240,3.8,279.35,278.350000,93,13000,3,2,2,90,7,150,36,mq,mq,101290,mq,mq,1130,mq,mq,mq,mq,mq,mq,mq,6.200000,7.9,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.200000,1.600000,mq,mq,mq,mq,7,7,180,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-17T11:00:00Z,2018-12-17,6.20000000000005
07149,20181217150000,102490,80,3,200,3.1,279.45,278.450000,93,18000,3,1,1,90,7,150,36,mq,mq,101370,mq,mq,1300,mq,mq,mq,mq,mq,mq,mq,5.500000,5.7,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,1.600000,mq,mq,mq,mq,3,7,150,7,7,180,mq,mq,mq,mq,mq,mq,"",2018-12-17T14:00:00Z,2018-12-17,6.30000000000001
07149,20181217180000,102600,110,1,200,2.7,279.25,278.850000,97,8000,1,1,1,60,1,450,36,20,11,101480,mq,mq,1360,276.950000,mq,280.550000,mq,mq,mq,mq,3.800000,3.8,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.000000,1.600000,mq,mq,mq,mq,1,7,330,1,6,530,5,0,7500,mq,mq,mq,"",2018-12-17T17:00:00Z,2018-12-17,6.10000000000002
07149,20181217210000,102610,10,0,200,2.8,278.65,278.250000,97,10000,3,2,2,90,3,2250,30,23,14,101490,mq,mq,1350,mq,mq,mq,mq,mq,mq,mq,4.400000,4.4,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,1.600000,mq,mq,mq,mq,3,3,2440,7,0,5200,mq,mq,mq,mq,mq,mq,"",2018-12-17T20:00:00Z,2018-12-17,5.5
07149,20181218000000,102540,-70,8,180,2.8,278.75,278.450000,98,6170,3,1,1,60,5,150,35,20,10,101420,mq,mq,1120,mq,mq,mq,mq,mq,mq,mq,4.000000,4,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.200000,mq,mq,mq,mq,4,7,180,3,6,450,mq,mq,mq,mq,mq,mq,"",2018-12-17T23:00:00Z,2018-12-17,5.60000000000002
07149,20181218030000,102430,-110,6,180,3.6,278.95,278.550000,97,6060,3,2,2,100,7,80,36,mq,mq,101310,mq,mq,760,mq,mq,mq,mq,mq,mq,mq,6.200000,9.2,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,7,90,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-18T02:00:00Z,2018-12-18,5.80000000000001
07149,20181218060000,102210,-220,6,160,3.8,277.55,277.150000,97,8000,28,4,2,60,5,150,36,20,10,101090,mq,mq,270,277.550000,mq,279.350000,mq,mq,mq,mq,5.700000,7.2,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,5,7,120,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-18T05:00:00Z,2018-12-18,4.40000000000003
07149,20181218090000,101980,-230,8,150,4.1,278.05,276.350000,89,20000,2,2,2,75,2,4000,30,23,12,100860,mq,mq,-220,mq,mq,mq,mq,mq,mq,mq,7.000000,7.4,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,2,3,4000,6,0,8000,mq,mq,mq,mq,mq,mq,"",2018-12-18T08:00:00Z,2018-12-18,4.90000000000003
07149,20181218120000,101680,-280,8,160,6,281.05,276.650000,74,30250,3,2,2,90,5,4200,30,27,12,100580,mq,mq,-710,mq,mq,mq,mq,mq,mq,mq,9.600000,10.2,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,4,3,4200,4,4,5500,5,0,8000,mq,mq,mq,"",2018-12-18T11:00:00Z,2018-12-18,7.90000000000003
07149,20181218150000,101370,-310,6,120,2.8,280.95,276.450000,73,30000,2,2,2,90,6,4700,30,27,12,100270,mq,mq,-1100,mq,mq,mq,mq,mq,mq,mq,4.500000,5.9,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,6,3,4700,7,0,8000,mq,mq,mq,mq,mq,mq,"",2018-12-18T14:00:00Z,2018-12-18,7.80000000000001
07149,20181218180000,101170,-200,6,150,3,280.35,275.650000,72,30000,1,2,2,100,7,4480,30,27,mq,100070,mq,mq,-1410,276.650000,mq,281.550000,mq,mq,mq,mq,5.700000,6,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,3,3,4480,7,3,5220,mq,mq,mq,mq,mq,mq,"",2018-12-18T17:00:00Z,2018-12-18,7.20000000000005
07149,20181218210000,101100,-60,6,180,4.1,281.75,275.550000,65,34930,3,2,2,100,2,1250,35,27,mq,100010,mq,mq,-1480,mq,mq,mq,mq,mq,mq,mq,7.700000,7.7,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,2,6,1200,7,3,3400,mq,mq,mq,mq,mq,mq,"",2018-12-18T20:00:00Z,2018-12-18,8.60000000000002
07149,20181219000000,101130,30,1,210,5.9,280.95,280.050000,94,15000,61,6,6,100,8,250,35,mq,mq,100040,mq,mq,-1380,mq,mq,mq,mq,mq,mq,mq,9.700000,9.7,-10,2,0.000000,0,-60,0.400000,2.8,2.800000,2.800000,2.800000,mq,mq,mq,mq,7,6,250,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-18T23:00:00Z,2018-12-18,7.80000000000001
07149,20181219030000,101240,100,2,210,4,281.05,279.850000,92,30000,1,1,1,40,3,450,35,20,10,100140,mq,mq,-1170,mq,mq,mq,mq,mq,mq,mq,7.700000,7.7,-10,2,0.000000,0,-30,0.000000,0.2,3.000000,3.000000,3.000000,mq,mq,mq,mq,1,6,370,3,6,670,mq,mq,mq,mq,mq,mq,"",2018-12-19T02:00:00Z,2018-12-19,7.90000000000003
07149,20181219060000,101270,40,3,200,5.1,281.35,280.150000,92,17650,3,2,2,90,7,250,35,mq,mq,100180,mq,mq,-910,280.250000,mq,281.850000,mq,mq,mq,mq,9.100000,9.1,-10,2,0.000000,0,-60,0.000000,0,0.200000,3.000000,3.000000,mq,mq,mq,mq,5,7,270,7,6,450,mq,mq,mq,mq,mq,mq,"",2018-12-19T05:00:00Z,2018-12-19,8.20000000000005
07149,20181219090000,101280,10,3,190,5.1,281.65,280.450000,92,19500,21,6,2,90,7,250,35,mq,mq,100190,mq,mq,-670,mq,mq,mq,mq,mq,mq,mq,7.900000,8.4,-10,2,0.000000,0,-30,-0.100000,0.2,0.200000,3.200000,3.200000,mq,mq,mq,mq,5,7,270,4,6,450,6,6,1600,mq,mq,mq,"",2018-12-19T08:00:00Z,2018-12-19,8.5
07149,20181219120000,101260,-20,8,220,4.5,282.65,280.250000,85,39980,0,2,2,100,8,450,mq,mq,mq,100170,mq,mq,-410,mq,mq,mq,mq,mq,mq,mq,9.000000,9.4,-10,1,0.000000,,mq,0.000000,0.8,1.000000,1.200000,4.000000,mq,mq,mq,mq,7,mq,540,8,mq,750,mq,mq,mq,mq,mq,mq,"",2018-12-19T11:00:00Z,2018-12-19,9.5
07149,20181219150000,101140,-120,6,210,3.6,282.55,279.950000,84,34750,3,8,6,90,3,450,31,20,11,100050,mq,mq,-220,mq,mq,mq,mq,mq,mq,mq,5.900000,8.5,-10,2,0.000000,0,-30,0.000000,0,0.800000,1.000000,4.000000,mq,mq,mq,mq,3,8,540,5,0,8000,mq,mq,mq,mq,mq,mq,"",2018-12-19T14:00:00Z,2018-12-19,9.40000000000003
07149,20181219180000,101190,50,2,210,5.7,281.65,279.250000,85,25000,80,8,6,90,7,450,38,mq,mq,100100,mq,mq,30,281.350000,mq,283.650000,mq,mq,mq,mq,8.900000,9.5,-10,2,0.000000,0,-60,-0.100000,0,-0.100000,1.000000,4.000000,mq,mq,mq,mq,3,8,450,5,6,720,7,6,1100,mq,mq,mq,"",2018-12-19T17:00:00Z,2018-12-19,8.5
07149,20181219210000,101210,20,3,230,5.5,281.15,279.950000,92,25000,25,8,6,100,7,250,38,mq,mq,100120,mq,mq,110,mq,mq,mq,mq,mq,mq,mq,9.100000,9.1,-10,2,0.000000,0,-30,0.200000,0.2,0.200000,1.000000,4.200000,mq,mq,mq,mq,2,7,250,6,7,340,8,6,540,mq,mq,mq,"",2018-12-19T20:00:00Z,2018-12-19,8
07149,20181220000000,101320,100,1,210,5,280.45,278.750000,89,28590,3,1,1,90,6,450,38,20,11,100220,mq,mq,180,mq,mq,mq,mq,mq,mq,mq,9.400000,9.4,-10,1,0.000000,0,-60,0.000000,0,0.200000,0.200000,1.400000,mq,mq,mq,mq,6,8,390,5,0,6900,mq,mq,mq,mq,mq,mq,"",2018-12-19T23:00:00Z,2018-12-19,7.30000000000001
07149,20181220030000,101320,0,0,210,5,280.25,278.550000,89,19690,1,2,2,90,7,450,38,mq,mq,100220,mq,mq,80,mq,mq,mq,mq,mq,mq,mq,8.100000,9.9,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.200000,1.200000,mq,mq,mq,mq,6,8,390,7,6,1000,mq,mq,mq,mq,mq,mq,"",2018-12-20T02:00:00Z,2018-12-20,7.10000000000002
07149,20181220060000,101390,70,3,210,5.3,280.15,278.250000,88,28280,0,2,2,100,5,450,mq,mq,mq,100290,mq,mq,110,279.750000,mq,281.650000,mq,mq,mq,mq,8.100000,9.7,-10,1,0.000000,,mq,0.000000,0,0.000000,0.200000,1.200000,mq,mq,mq,mq,5,mq,420,5,mq,1080,7,mq,2640,mq,mq,mq,"",2018-12-20T05:00:00Z,2018-12-20,7
07149,20181220090000,101530,140,2,220,5.3,280.25,278.350000,88,20000,3,2,2,90,7,450,35,mq,mq,100430,mq,mq,240,mq,mq,mq,mq,mq,mq,mq,8.200000,9.2,-10,2,0.000000,0,-30,0.000000,0,0.000000,0.000000,1.000000,mq,mq,mq,mq,7,6,360,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-20T08:00:00Z,2018-12-20,7.10000000000002
